% Device,CC1138019
% File name,CC1138019_20140726_161723
% Cast time (UTC),2014-07-26 16:17:23
% Cast time (local),2014-07-26 16:17:23
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.172018
% Start longitude,-66.3085651
% Start altitude,-7.9600000381469727
% Start GPS horizontal error(Meter),24.2900009155273
% Start GPS vertical error(Meter),25.7999992370605
% Start GPS number of satellites,5
% End latitude,45.1718287
% End longitude,-66.3083013
% End altitude,-9.5100002288818359
% End GPS horizontal error(Meter),6.67999982833862
% End GPS vertical error(Meter),7.05000019073486
% End GPS number of satellites,5
% Cast duration (Seconds),54.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.15249746860932317,20.130758594865814,6.401422729480827,1003.0412728885603
0.44999999999999996,0.45746533733204664,19.869561077118416,6.5794064710113718,1003.2342688340565
0.74999999999999989,0.76227375362956562,19.447013152509523,7.5822867227523556,1004.0864162418202
1.05,1.0667800912038061,19.1116299698185,8.9896675730166749,1005.2262473011484
1.35,1.3710136327749467,18.873460683607519,9.7937542065454739,1005.8880473616109
1.65,1.6750074809075957,18.708084811689744,10.964301625359392,1006.8125582138512
1.9500000000000002,1.9787477357030034,18.44564124486952,11.885434209079993,1007.5686924571356
2.25,2.2823344962860626,18.330445711293983,12.197267305912453,1007.8311651269505
2.55,2.5858367213056774,18.183161223560674,12.548673095245585,1008.1304411388712
2.85,2.8892238444159095,17.95564179110622,13.097419385166784,1008.5964447851508
3.15,3.1924918865278187,17.818296839033849,13.487056144591636,1008.9226543904882
3.4499999999999997,3.4956837750045571,17.721682707266314,13.696722421140954,1009.103537254182
3.75,3.7988246699318005,17.60150141963425,13.871194519095784,1009.2625006695852
4.05,4.1019093975867316,17.538266953047764,14.13543515259134,1009.477971781961
4.35,4.4049282322170411,17.465452561116269,14.408120113283879,1009.7018711795446
4.6499999999999995,4.70784867442062,17.329281935620809,14.937516114892489,1010.1342777464844
4.9499999999999993,5.010690219820213,17.275084409103062,15.044675883219069,1010.2283773968167
5.2499999999999991,5.3134976838192083,17.219992822775595,15.203578569971118,1010.3620606019807
5.55,5.6162745172621396,17.182767325718171,15.285132039875013,1010.4331688694474
5.85,5.9189874399003966,17.1005299134386,15.728521339630408,1010.7891484493164
6.291865401408252,6.364771806472775,17.154259834048073,15.731065434124149,1010.7820567865012
