% Device,CC1138019
% File name,CC1138019_20141029_135340
% Cast time (UTC),2014-10-29 13:53:40
% Cast time (local),2014-10-29 13:53:40
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,44.9963287
% Start longitude,-66.9097144
% Start altitude,-23.639999389648438
% Start GPS horizontal error(Meter),1.71000003814697
% Start GPS vertical error(Meter),2.40000009536743
% Start GPS number of satellites,8
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),267.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.14930765326060588,12.207890510559082,32.33431109487217,1024.4817884370216
0.44999999999999996,0.447932861265364,12.2045915493752,32.302905956745057,1024.4594032035577
0.74999999999999989,0.7465612366240939,12.205436040789131,32.282955909270342,1024.445123457233
1.05,1.0451903865299794,12.207763385755321,32.293841106481267,1024.4544785279934
1.35,1.3438189969979708,12.204598202459099,32.284544495848891,1024.4492140762027
1.65,1.642448020389274,12.203373388090098,32.286143738891738,1024.4520350038954
1.9500000000000002,1.941076297388606,12.202222467803903,32.287591604126987,1024.4547246479692
2.25,2.2397039158338341,12.20089398079535,32.288388684985428,1024.4569429399617
2.55,2.5383310982676903,12.198780874673814,32.287634723683063,1024.4581057165315
2.85,2.8369577420124594,12.197426351286808,32.289333952316667,1024.4610285075783
3.15,3.1355839440818825,12.197603630863263,32.288276397545729,1024.4615256654536
3.4499999999999997,3.4342110561586212,12.19995695062109,32.278915043029954,1024.455174409956
3.75,3.7328383701743584,12.197658863958537,32.283522408875605,1024.460529692117
4.05,4.0314642063125543,12.192634241402121,32.287236059724066,1024.4657038814873
4.35,4.3300890140299364,12.190946000164667,32.288014819027666,1024.4679754335302
4.6499999999999995,4.6287130363119173,12.19052094474757,32.290692557231459,1024.4714825018714
4.9499999999999993,4.9273364289468331,12.191661354667771,32.29077794324035,1024.4726851664418
5.2499999999999991,5.2259599634203315,12.191295144487711,32.286644395352155,1024.4708988662637
5.55,5.5245825175946157,12.189718121342871,32.295999801361162,1024.4798008947919
5.85,5.823204344437257,12.189565141511476,32.289679768185728,1024.47627886742
6.1499999999999995,6.1218267335528589,12.190712720678505,32.288285294833479,1024.4763324939274
6.4499999999999993,6.420448348466409,12.188303819748397,32.293243414679921,1024.481980519721
6.7499999999999991,6.719068614909502,12.190745120024191,32.297243175054,1024.4859744541739
7.0499999999999989,7.0176882899473441,12.190301823227687,32.295979156725572,1024.486427973138
7.35,7.3163079084500726,12.190844262284397,32.2947868105481,1024.4867519275636
7.6499999999999995,7.6149268825928624,12.191706866682194,32.2990400459934,1024.491238812474
7.9499999999999993,7.9135447788463154,12.189762521308833,32.301081182787662,1024.4945374563915
8.25,8.2121627249869711,12.193512689163958,32.29605558653018,1024.4912860680518
8.5499999999999989,8.5107804900919426,12.190523378036628,32.299886769351765,1024.4961692099048
8.85,8.8093974674516318,12.193978882212193,32.300158010011081,1024.4970807997979
9.1499999999999986,9.1080148635193723,12.195181360542181,32.294330058385547,1024.4936857673379
9.45,9.406631297763786,12.194884543209765,32.305907391564304,1024.5040700649349
9.75,9.7052469133264125,12.196380210403804,32.29888394411936,1024.4996927959869
10.049999999999999,10.003863669266691,12.196685567290047,32.293273143179825,1024.4966347455288
10.35,10.302479926540473,12.195928870582103,32.300206511468055,1024.5035040406306
10.649999999999999,10.601094252365556,12.194693404371895,32.306900016182063,1024.5102773161775
10.95,10.899707986332478,12.19469432441433,32.302163926754069,1024.507954766246
11.25,11.198321863683459,12.195548653823973,32.3028582695341,1024.5096830059304
11.549999999999999,11.496935788129008,12.197764252066975,32.299510999820704,1024.5080211725585
11.85,11.79554959037206,12.196216216118771,32.301121091486259,1024.5109110917363
12.149999999999999,12.094162575927339,12.195612567704153,32.303235641968094,1024.5140146730682
12.45,12.392775144929571,12.195416578010295,32.301632886592614,1024.5141589582897
12.75,12.691387144320707,12.195199700920433,32.305195604800154,1024.5183128239787
13.049999999999999,12.989998632317279,12.192058709826839,32.302363854298306,1024.5180576332471
13.35,13.288610014357115,12.191906971551648,32.30235478576634,1024.5194294463381
13.649999999999999,13.587220616876294,12.191259307386524,32.306087622298087,1024.5237962023311
13.95,13.885830625216766,12.19492826762529,32.305364757091219,1024.52389621759
14.249999999999998,14.184440558499901,12.192687409429901,32.304117783359665,1024.5247008014321
14.549999999999999,14.48305025078802,12.194950556882315,32.304522547849821,1024.5259394769876
14.85,14.781659277256155,12.1948368509218,32.307550576255323,1024.5296592189168
15.149999999999999,15.080267861072969,12.196724415339739,32.305889588601829,1024.5293665116265
15.45,15.378876994377682,12.196307845791477,32.30006469219844,1024.5262781822642
15.749999999999998,15.677486158045271,12.196220748766937,32.302518663237123,1024.5295477179359
16.05,15.976094880151456,12.197146655027904,32.30119543919124,1024.5296977371754
16.35,16.2747038495475,12.198714322771837,32.297954998411932,1024.5282403641118
16.650000000000002,16.57331236823368,12.198951678074174,32.302641623114205,1024.5331800900815
16.95,16.87192054778566,12.197581853322514,32.297701344437982,1024.5309570671939
17.25,17.170529168515564,12.200327758329459,32.296091229666231,1024.5305422544818
17.55,17.469137495884368,12.199956785630173,32.297893435126767,1024.5333596841201
17.85,17.767745226130597,12.199838510444476,32.298276721240711,1024.5350293060726
18.150000000000002,18.066351729408204,12.198475482329135,32.305412173058379,1024.5421688679667
18.473545173714065,18.388392987006512,12.202948188876,32.304569225603977,1024.5421298114882
