% Device,CC1138019
% File name,CC1138019_20140726_173735
% Cast time (UTC),2014-07-26 17:37:35
% Cast time (local),2014-07-26 17:37:35
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1903849
% Start longitude,-66.2603018
% Start altitude,-26.430000305175781
% Start GPS horizontal error(Meter),4.55000019073486
% Start GPS vertical error(Meter),12.210000038147
% Start GPS number of satellites,9
% End latitude,45.1903508
% End longitude,-66.2603316
% End altitude,-25.450000762939453
% End GPS horizontal error(Meter),12.8199996948242
% End GPS vertical error(Meter),35.1199989318848
% End GPS number of satellites,8
% Cast duration (Seconds),27.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.15027400329305932,15.652255924734819,24.645564861679567,1017.8746629242282
0.44999999999999996,0.45079975118543064,15.563115367938178,24.882534825448246,1018.0760910093197
0.74999999999999989,0.75129051400738256,15.558976368695086,24.904392889065129,1018.0950518725938
1.05,1.0517511638254997,15.471591131421885,25.121056715615826,1018.2805650382217
1.35,1.3521633103277631,15.436634020524584,25.297204299964733,1018.4242162633291
1.65,1.6525354820690226,15.401953235028596,25.452719812303837,1018.5520024777725
1.9500000000000002,1.9528754478918626,15.375245425115756,25.562441376705657,1018.643027152414
2.25,2.2531992344081861,15.369977132677642,25.584176368778746,1018.6621351975009
2.55,2.5535144982125679,15.356399769854733,25.629733210036509,1018.7012320455476
2.85,2.8538193629633706,15.344731045685137,25.66634385553445,1018.7330726057471
3.2064298700403278,3.2106058299058153,15.337779347224497,25.663219575920024,1018.7337071032146
