% Device,CC1138019
% File name,CC1138019_20141029_125053
% Cast time (UTC),2014-10-29 12:50:53
% Cast time (local),2014-10-29 12:50:53
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.0550771
% Start longitude,-66.8573253
% Start altitude,-13.970000267028809
% Start GPS horizontal error(Meter),1.78999996185303
% Start GPS vertical error(Meter),2.61999988555908
% Start GPS number of satellites,9
% End latitude,45.0551928
% End longitude,-66.8567427
% End altitude,36.900001525878906
% End GPS horizontal error(Meter),80.6999969482422
% End GPS vertical error(Meter),137.929992675781
% End GPS number of satellites,4
% Cast duration (Seconds),274
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.1493387652688849,11.779967308044434,31.953829050738641,1024.2659194382029
0.44999999999999996,0.448019633360652,11.783408772009757,31.957988693728733,1024.2698725524226
0.74999999999999989,0.74669925470540166,11.782540512135542,31.950759048041544,1024.2657728128493
1.05,1.0453800490819516,11.783759825430675,31.9447216056012,1024.2622166903659
1.35,1.3440600810467063,11.784364318460424,31.954939432690896,1024.2713913999382
1.65,1.6427382910222892,11.786064646995264,31.958377325385282,1024.2751025223979
1.9500000000000002,1.9414184300551947,11.784340160932585,31.934904001436717,1024.2585502926709
2.25,2.2400988375092257,11.780334404709222,31.951669454441507,1024.2736509920487
2.55,2.5387761657406034,11.783202638224893,31.958856816895949,1024.2800590399349
2.85,2.8374531888588961,11.7820780383119,31.951790633240588,1024.2761331592299
3.15,3.1361302315891986,11.782029444322625,31.955421435517092,1024.2803140139515
3.4499999999999997,3.4348071565471892,11.785293667791484,31.950603679553904,1024.277330412978
3.75,3.73348427610022,11.785869149909669,31.951621692934275,1024.279368817402
4.05,4.03216034481599,11.78612284911954,31.957098725162744,1024.2849273711674
4.35,4.3308360199385394,11.7876020210147,31.952522546094936,1024.2824578736577
4.6499999999999995,4.6295125557830756,11.778679315400183,31.944753238074661,1024.2794133341236
4.9499999999999993,4.928188139457264,11.773260343131144,31.9545695712136,1024.2893781561409
5.2499999999999991,5.2268621409995868,11.771722164005372,31.95410758332735,1024.2906544066161
5.55,5.5255357147843531,11.77177809037198,31.955014371150959,1024.2927015971809
5.85,5.82421020238778,11.771932999675165,31.943097390352484,1024.28477612298
6.1499999999999995,6.1228864493244979,11.77268541247083,31.936697442855031,1024.2810240567198
6.4499999999999993,6.4215632053121494,11.77381192391346,31.936056657512555,1024.2816741197873
6.7499999999999991,6.7202398194038828,11.772223365284354,31.934856752773804,1024.2823867713921
7.0499999999999989,7.0189164917389153,11.772547971115751,31.932258613526002,1024.2816641204809
7.35,7.3175926020921844,11.770367106940231,31.93639942239076,1024.2866307880004
7.6499999999999995,7.6162681533207168,11.774860690096462,31.934758468977144,1024.2858885333137
7.9499999999999993,7.9149441123697155,11.775245117954835,31.930959884318543,1024.2842230918527
8.25,8.2136195466114028,11.771348862658332,31.935582558802139,1024.2898775988526
8.5499999999999989,8.5122938109792763,11.772897020476306,31.937758109773409,1024.2926365917667
8.85,8.8109675806991881,11.772659088728556,31.937276628751405,1024.2936598296783
9.1499999999999986,9.1096408112455141,11.774204139702288,31.93984502114758,1024.2967242418019
9.45,9.4083138333483269,11.775377436075901,31.936773800345438,1024.2954790135309
9.75,9.7069871995452761,11.782679653435215,31.93581745186798,1024.2947535881697
10.049999999999999,10.005659906460462,11.805998086218022,31.946839921231252,1024.3003905078463
10.35,10.304331429748462,11.8124398639718,31.950317440892821,1024.3032615838863
10.649999999999999,10.603000580606201,11.80199339911996,31.963874682175582,1024.317052833823
10.95,10.901668687431252,11.793156762023223,31.952004419104657,1024.310812209779
11.25,11.200337433427574,11.790939279376678,31.952631024912446,1024.3130580954839
11.549999999999999,11.499007538607108,11.792327558151252,31.936812342528452,1024.3018788982954
11.85,11.797677689039327,11.789615179217584,31.94893345399867,1024.31313718095
12.149999999999999,12.096345105334276,11.794116871022304,31.958411669756192,1024.3210223125254
12.45,12.395011670157855,11.801138554205448,31.95619400408517,1024.3193671087465
12.75,12.693678523124214,11.809058860957563,31.956409877892302,1024.3194353377749
13.049999999999999,12.992345586869041,11.812046051596305,31.953923635592187,1024.3183108011826
13.35,13.291012082248681,11.825526989071884,31.962342233149368,1024.3237234127241
