% Device,CC1138019
% File name,CC1138019_20141029_132750
% Cast time (UTC),2014-10-29 13:27:50
% Cast time (local),2014-10-29 13:27:50
% Sample type,Cast
% Cast data,Processed
% Location source,Manual
% Default latitude,32
% Default altitude,0
% Start latitude,
% Start longitude,
% Start altitude,
% Start GPS horizontal error(Meter),
% Start GPS vertical error(Meter),
% Start GPS number of satellites,
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),354.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
19.35,19.284709350246761,12.154411792755127,32.213888011760957,1024.4848737142706
19.650000000000002,19.583675899661479,12.1565109663684,32.210796558971417,1024.4834332467465
19.95,19.882642488668086,12.155896564630492,32.210917112799663,1024.4849924682487
20.25,20.181608216392117,12.155869057483802,32.215273278177307,1024.4897261934307
20.55,20.480573971382242,12.160775184631348,32.208876138529924,1024.4851956950745
20.85,20.779539776935167,12.160922714252056,32.2130688818491,1024.489769755095
21.150000000000002,21.078504430397768,12.160433917763308,32.215996001331959,1024.4934817479493
21.45,21.377468181225037,12.16579394584517,32.219245503923844,1024.4963461904449
21.75,21.676430673737126,12.168979755909652,32.226205951032107,1024.5024959688908
22.05,21.975392051808715,12.170254263126761,32.227195500632945,1024.5043743708709
22.35,22.274353384261264,12.175897430813841,32.225304542447283,1024.5031987305024
22.650000000000002,22.573314008593954,12.176980971854372,32.23210385516203,1024.509617800928
22.95,22.8722733604503,12.178646628523742,32.234238201446786,1024.5123101711597
23.215925831097387,23.137275986626726,12.180614055775601,32.23769411073777,1024.515817152356
