% Device,CC1138019
% File name,CC1138019_20141029_140531
% Cast time (UTC),2014-10-29 14:05:31
% Cast time (local),2014-10-29 14:05:31
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.0069463
% Start longitude,-66.9240229
% Start altitude,-27.520000457763672
% Start GPS horizontal error(Meter),1.70000004768372
% Start GPS vertical error(Meter),2.49000000953674
% Start GPS number of satellites,9
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),290.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.14933382846379598,12.123255729675293,32.079437356361616,1024.2999636570728
0.44999999999999996,0.44800944700023881,12.121044055358668,32.075150169145964,1024.2984025848948
0.74999999999999989,0.7466815890749825,12.118066348739617,32.082972306841427,1024.3063766605571
1.05,1.0453528456740615,12.11800613612278,32.079267136743248,1024.3048655734826
1.35,1.3440269955963464,12.119787983148232,32.054817345335778,1024.2869210173633
1.65,1.6427052224894196,12.115361685906507,32.039595316106244,1024.2772916644169
1.9500000000000002,1.9413921321299976,12.116959685174237,31.974374967707377,1024.2277606020912
2.25,2.2400879034439143,12.111786471043471,31.957393243368713,1024.2169053253988
2.55,2.5387855263071981,12.108053978753347,31.952880578306072,1024.2154522635619
2.85,2.8374826177351311,12.105033203408562,31.957487070142637,1024.2209393226005
3.15,3.1361775909423359,12.10236150131354,31.9672598902047,1024.2303683878745
3.4499999999999997,3.4348695582971067,12.10145504254373,31.980222902407508,1024.2419431267
3.75,3.7335582101249254,12.096745807805883,31.992245129783413,1024.2534964270556
4.05,4.0322429116902176,12.094352137932882,32.010464187891692,1024.2694250429931
4.35,4.330924764473564,12.091283910380289,32.013140912346628,1024.2734242563015
4.6499999999999995,4.6296039670806346,12.09120407445956,32.03015982085833,1024.2879912834198
4.9499999999999993,4.92828074783607,12.093088153066969,32.032006830826461,1024.2904245885002
5.2499999999999991,5.2269539620448393,12.09686694301263,32.060076273827086,1024.3128436702607
5.55,5.52562168007939,12.098822520648843,32.079005682094639,1024.3285129262649
5.85,5.8242849390046594,12.102268478138926,32.097826489650743,1024.3438198000474
6.1499999999999995,6.1229454810590029,12.10717332369077,32.102058664891942,1024.3475387718122
6.4499999999999993,6.4216058726838785,12.111151299240149,32.098311125287267,1024.3452411877611
6.7499999999999991,6.7202659084033876,12.111323000922408,32.103222326764055,1024.3503696598048
7.0499999999999989,7.0189207073625539,12.114360550914343,32.142417369130015,1024.3815539638808
7.35,7.3175703326782067,12.118804412382193,32.147799804081068,1024.3862497987936
7.6499999999999995,7.6162195706098554,12.123729510386394,32.145118256703704,1024.3846009697684
7.9499999999999993,7.9148684230104926,12.128823275759197,32.150641847180751,1024.3892841192846
8.25,8.21351619750898,12.131048584206644,32.15343442678644,1024.392385068656
8.5499999999999989,8.5121640501731388,12.132868842448398,32.147943756990287,1024.3891374076366
8.85,8.8108123133186886,12.135305979318922,32.14784815208499,1024.3899586059113
9.1499999999999986,9.1094582306846679,12.134301326618408,32.1660569392441,1024.4056196246595
9.45,9.4081016021009,12.13422039261855,32.1671249531903,1024.4078140925708
9.75,9.7067441908253773,12.13606110563317,32.170423172951281,1024.4113787450806
10.049999999999999,10.005386129680225,12.138043608170937,32.170814110604255,1024.412662011255
10.35,10.304026479345755,12.138884161347514,32.182180525658033,1024.4226709624772
10.649999999999999,10.602666275259546,12.139136215789009,32.172994594419407,1024.416850550188
10.95,10.901307250333433,12.140006531295029,32.169038896639051,1024.4149707896379
11.25,11.19994706033482,12.142440348958466,32.181116840847153,1024.4252331588361
11.549999999999999,11.498585035762408,12.142530477415306,32.18289548263,1024.4279465778643
11.85,11.797222262429829,12.144065919138408,32.18515158921597,1024.4307596889473
12.149999999999999,12.095858319281208,12.144180472069873,32.190661092439171,1024.4363619032047
12.45,12.394494210470999,12.144266353398042,32.18368411151063,1024.4322857727998
12.75,12.693129208474849,12.146593669375573,32.196164160491819,1024.4428794334663
13.049999999999999,12.991761757317635,12.145348004740692,32.202630844307123,1024.4494786279508
13.35,13.290394204656701,12.146206642745499,32.193987415237778,1024.4439653660297
13.649999999999999,13.589027324124588,12.147126807108318,32.194133030428709,1024.4452567252122
13.95,13.887659963043252,12.146668928334904,32.195369166800866,1024.4476519012294
14.249999999999998,14.186290989022062,12.145011874885931,32.204910562359231,1024.4567126080767
14.549999999999999,14.484920454208153,12.146366654783003,32.206123283018719,1024.4587500477487
14.85,14.783549536972515,12.148179561878461,32.206077955330557,1024.4597259643188
15.149999999999999,15.082177487803898,12.148648954852281,32.213708012347,1024.4669059304365
15.45,15.38080445777862,12.149297765616979,32.212044946955913,1024.4668452949163
15.749999999999998,15.679431107012812,12.151525629764294,32.214259884104756,1024.4694961315329
16.05,15.978056841369032,12.151126314721969,32.217600167492634,1024.47351202156
16.35,16.27668202566413,12.153078386435031,32.216520910979476,1024.4736597729127
16.650000000000002,16.5753061547114,12.15252161026001,32.224292937464128,1024.48114196056
16.95,16.873929843123047,12.15525812786904,32.217965552318191,1024.4770726392546
17.25,17.17255293066907,12.156781717340385,32.227658474426661,1024.4856542825967
17.55,17.471174836487918,12.153407928016993,32.224993042120623,1024.4855704538143
17.85,17.769796938358514,12.156018047718629,32.222758377777865,1024.4846986208731
