% Device,CC1138019
% File name,CC1138019_20141029_131155
% Cast time (UTC),2014-10-29 13:11:55
% Cast time (local),2014-10-29 13:11:55
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.0312344
% Start longitude,-66.8682896
% Start altitude,-22.799999237060547
% Start GPS horizontal error(Meter),1.75999999046326
% Start GPS vertical error(Meter),2.72000002861023
% Start GPS number of satellites,9
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),252
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.14931959572522838,12.158690452575684,32.212856740293056,1024.3968217983452
0.44999999999999996,0.44796554478316114,12.161844431991035,32.208736436085211,1024.3943866625989
0.74999999999999989,0.74661075196768656,12.161690284579491,32.198104247811777,1024.3875204378142
1.05,1.0452574562511656,12.166017988461732,32.193520081179557,1024.3845057804017
1.35,1.3439044354503931,12.162099048503281,32.192789501004178,1024.38602400087
1.65,1.6425525047211818,12.163870365280115,32.180377820935476,1024.3774173120855
1.9500000000000002,1.9412020212031291,12.164504939072019,32.177587547837383,1024.376485516339
2.25,2.2398518570985191,12.164316107235475,32.174678339309807,1024.3756156512102
2.55,2.5385017925502407,12.162922495197156,32.173343139015273,1024.3761920830827
2.85,2.8371510883289117,12.162344202721068,32.176878653189782,1024.380393370654
3.15,3.1358005922905039,12.161576289140964,32.1681949293529,1024.3751534672138
3.4499999999999997,3.43445132558699,12.158649726635396,32.162131243872373,1024.3723496179498
3.75,3.7331019129346936,12.159106227858107,32.1659078830583,1024.3765442036602
4.05,4.0317515090394611,12.15803410087155,32.167768705052126,1024.3795390925138
4.35,4.3304000291190352,12.158739338486521,32.172355442919461,1024.3843153519206
4.6499999999999995,4.62904785707572,12.158699852102382,32.171069778124775,1024.3846766528698
4.9499999999999993,4.9276948870482,12.154413403444179,32.175388142927581,1024.3901791887874
5.2499999999999991,5.22634117600198,12.153351914518433,32.173351943107754,1024.390149695967
5.55,5.5249872658864216,12.15367790195031,32.173989795649206,1024.3919343746115
5.85,5.8236329129056337,12.154083016228208,32.1744640940781,1024.3935773803148
6.1499999999999995,6.122278808789452,12.155348403637518,32.169209931870753,1024.3906166306338
6.4499999999999993,6.4209245858758912,12.155061417887344,32.172769431454746,1024.3947818868585
6.7499999999999991,6.7195696437451549,12.157833375220088,32.173190175113774,1024.3959401646882
7.0499999999999989,7.0182141307850134,12.15641277982108,32.175163474676935,1024.3990874721931
7.35,7.3168578885978306,12.158018888237502,32.176704037161812,1024.4013324212497
7.6499999999999995,7.615501255092477,12.156041921870267,32.175553909014404,1024.4021615751476
7.9499999999999993,7.9141448721237975,12.157998088498953,32.171501189784316,1024.4000031756555
8.25,8.2127889009554647,12.156879762302124,32.169131835408457,1024.3997260032541
8.5499999999999989,8.5114329279326313,12.159158299551722,32.168816183535796,1024.4004054202062
8.85,8.8100758436465725,12.162006993039356,32.177218939586666,1024.4077392226625
9.1499999999999986,9.1087180077802419,12.160995697493359,32.172927019717292,1024.4059510668005
9.45,9.4073603487553967,12.160081035410777,32.17220785854294,1024.4069155362108
9.75,9.7060017007858619,12.155937433831193,32.177472350581581,1024.4131252087575
10.049999999999999,10.004642333797268,12.158593384952065,32.175227739979732,1024.4122378613254
10.35,10.303282847463741,12.158713563593791,32.176217162626443,1024.4143335001807
10.649999999999999,10.601922814267418,12.161398088459933,32.177761629318795,1024.4163791498827
10.95,10.900562554736405,12.161655421305401,32.17594869454377,1024.4162758000009
11.25,11.199202513081268,12.162750283871672,32.173179477935328,1024.4152739246026
11.549999999999999,11.497842246437761,12.161885297051047,32.175013240267738,1024.4182088688358
11.85,11.796482017438503,12.162113666534424,32.169711245550154,1024.4154051846701
12.149999999999999,12.095121134358115,12.157749885993527,32.176819211347656,1024.4230857848982
12.45,12.393758858098249,12.159408092726727,32.178401252024,1024.4253527556393
12.75,12.692395782859443,12.160468126713948,32.181563047940365,1024.4289568441998
13.049999999999999,12.991032324622898,12.160993222302697,32.179191295471483,1024.4283699052457
13.35,13.289669057807654,12.161956773803169,32.177248027869247,1024.4280330803367
13.649999999999999,13.58830556702042,12.162157182120055,32.178472797010862,1024.4302960361365
13.95,13.88694161082959,12.16169394070192,32.178320680306413,1024.4316156078166
14.249999999999998,14.185577090278986,12.158558653095019,32.179614820074171,1024.434557494697
14.549999999999999,14.484212155238227,12.158779215654146,32.178302065874682,1024.434848850324
14.85,14.782847129638718,12.157561080552082,32.177193707161685,1024.4355683207916
15.149999999999999,15.081481068279723,12.160687469961374,32.184945630691949,1024.4423445534337
15.45,15.380114689493631,12.160737755558953,32.177788564953055,1024.4381356493152
15.749999999999998,15.678748737027615,12.161965184207237,32.178501559351659,1024.4398091476573
16.05,15.977381881241081,12.161770772531238,32.183049108035924,1024.4447227411174
16.35,16.276015451209158,12.162503952121917,32.1718838424356,1024.4372776323944
16.650000000000002,16.574649350459786,12.161760437880517,32.177152195665705,1024.442853085777
16.95,16.873281682813158,12.159756892720665,32.182101659584141,1024.4484174672723
17.25,17.171913325877956,12.158425132075617,32.17946328020917,1024.447971763793
17.55,17.470544284585923,12.163254737854004,32.186021229350537,1024.4535023619228
17.85,17.769174188698084,12.167454049131145,32.187996193551406,1024.4555968781269
18.150000000000002,18.067803456748567,12.167867676084539,32.1897836831238,1024.4582559445923
18.45,18.366431919157549,12.168794856086485,32.192467872224675,1024.4615139877888
18.75,18.665060720854864,12.171283426976517,32.184627104822056,1024.4563175790636
19.05,18.96369019370227,12.17175718556479,32.184265338523765,1024.457298674103
19.35,19.262317808221031,12.170660144353612,32.197938155478894,1024.4694573862546
19.650000000000002,19.560943403001346,12.172473318563098,32.199328845311356,1024.4715459774905
19.95,19.859568345984361,12.174978494585549,32.201769885664568,1024.4743190713161
20.25,20.158192743451956,12.172829471984267,32.201261231026216,1024.4756784452891
20.644639478410994,20.551022487873173,12.175900363919782,32.19973348118782,1024.4756937853447
