% Device,CC1138019
% File name,CC1138019_20141029_124312
% Cast time (UTC),2014-10-29 12:43:12
% Cast time (local),2014-10-29 12:43:12
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.0591945
% Start longitude,-66.85177
% Start altitude,-14.899999618530273
% Start GPS horizontal error(Meter),3.23000001907349
% Start GPS vertical error(Meter),4.73000001907349
% Start GPS number of satellites,7
% End latitude,45.0596463
% End longitude,-66.8518804
% End altitude,21.989999771118164
% End GPS horizontal error(Meter),17.8999996185303
% End GPS vertical error(Meter),31.1599998474121
% End GPS number of satellites,5
% Cast duration (Seconds),189.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.14935570347763069,11.67305655459055,31.778233036407617,1024.1490703880822
0.44999999999999996,0.44806857096016822,11.645452701082681,31.794027993331515,1024.16769499436
0.74999999999999989,0.74677595860452484,11.646912833949385,31.805059040205833,1024.1773506409033
1.05,1.0454828438102732,11.6442711862935,31.795201695273665,1024.1715298167669
1.35,1.3441916173848616,11.644170013595392,31.784754961277986,1024.1647909367412
1.65,1.6428984887056939,11.645154868598665,31.809219580266792,1024.1849638198526
1.9500000000000002,1.9416038879650532,11.651368489077914,31.796447770221086,1024.1752747595629
2.25,2.2403123835151177,11.659162245183262,31.782158525035449,1024.1641208674109
2.55,2.5390233023693844,11.653688069099633,31.772600896941569,1024.1590469607836
2.85,2.837736413275278,11.653381670147754,31.75846240325248,1024.1494791292771
3.15,3.1364528456936966,11.666049567382823,31.743166941063308,1024.136660760772
3.4499999999999997,3.4351740191236568,11.677725433259962,31.719291717972894,1024.1173603266707
3.75,3.7338944090339123,11.660822236395818,31.745877799619951,1024.142422709517
4.05,4.0326113723577244,11.663246041827804,31.743182487967069,1024.141245023111
4.35,4.3313314560689333,11.666807512895923,31.716730890585154,1024.1214162896226
4.6499999999999995,4.6300535136017622,11.653149786202858,31.720406048023513,1024.1281002989549
4.9499999999999993,4.9287743072285028,11.643524822781814,31.719469958728915,1024.1304719513964
5.2499999999999991,5.2274948896990185,11.646957737963911,31.717837889102555,1024.1299375691133
5.55,5.526215982789366,11.654189079249205,31.714461260303345,1024.1273601833959
5.85,5.8249376664507952,11.650520515752111,31.710465993651361,1024.1262776015631
6.1499999999999995,6.1236594139738525,11.648296344721162,31.709534130047466,1024.127311724023
6.4499999999999993,6.4223823256235155,11.649903392644738,31.697053563643436,1024.1186849991118
6.7499999999999991,6.72110596412433,11.650477121327127,31.700636210124,1024.122717349198
7.0499999999999989,7.0198295393986374,11.644873588489515,31.693450419461044,1024.1195079351171
7.35,7.3185535160328543,11.647335107592458,31.693370634084591,1024.1203547839375
7.6499999999999995,7.6172781414502353,11.649333871233717,31.685773610809509,1024.1154489086437
7.9499999999999993,7.9160040691572711,11.652704815081506,31.680134980952513,1024.1118149552892
8.25,8.2147306197554979,11.649945241569006,31.677427435836233,1024.1115674447813
8.5499999999999989,8.5134571524001643,11.647899575830822,31.67618423331799,1024.1123274651015
8.85,8.8121837687521367,11.653686871989475,31.674573377797728,1024.1113829147603
9.1499999999999986,9.11091119830451,11.65980964342701,31.668794413986884,1024.1071411776998
9.45,9.40963912976895,11.649155568767952,31.666095415826039,1024.1083309706337
9.75,9.70836714065515,11.649989213317589,31.662812834287386,1024.106986032584
10.049999999999999,10.007097469723503,11.652712505307974,31.643465037361374,1024.092826081946
10.35,10.305829337920354,11.652739804752597,31.646874228226945,1024.0968225923505
10.649999999999999,10.604560895241269,11.652304311184052,31.643127047473349,1024.095346930432
10.95,10.903292726394708,11.648510561884361,31.640481045979072,1024.0953345145895
11.25,11.202024759643811,11.652940974945514,31.638502731426918,1024.0943507039774
11.549999999999999,11.500756608198493,11.650200410162707,31.639518245632203,1024.096990232789
11.85,11.79948844387083,11.647547942732441,31.634370033459536,1024.094828425129
12.149999999999999,12.098219383255835,11.649054054553861,31.644178066927925,1024.1035248924011
12.45,12.39694940844227,11.656336471062046,31.641506512388261,1024.1014858606359
12.75,12.695679832506347,11.653750728313682,31.638763427010989,1024.1011794345275
13.049999999999999,12.994410179210101,11.653483739425186,31.638535784528155,1024.1024056686902
13.35,13.293140181937869,11.654952562747376,31.639093781650143,1024.1039272606856
13.649999999999999,13.591869759051997,11.650319028489371,31.638567947308548,1024.1057132416624
13.95,13.890598423143587,11.649389129192389,31.642870673903669,1024.1105767425929
14.249999999999998,14.189327665102208,11.658876494476903,31.632474068263111,1024.1021405504489
14.549999999999999,14.488057217691573,11.658942676057066,31.639369647409115,1024.1088363093759
14.85,14.786786208758018,11.667409100777579,31.636438433473252,1024.1063799681933
15.149999999999999,15.085515108701774,11.669954224931416,31.639758971593011,1024.1098504844488
15.45,15.38424194796592,11.669017867710132,31.652026944554322,1024.1208984616851
15.749999999999998,15.682965979896229,11.667605212160742,31.66101755462363,1024.1294886553085
16.05,15.981687573963923,11.675509265552604,31.672089565236867,1024.1380036360376
16.35,16.280406959925955,11.678277278251674,31.68002905666734,1024.14501867896
16.650000000000002,16.579123055476867,11.663403257240265,31.695334920046182,1024.1609553935068
17.076786245259648,17.004079194738146,11.658914091955126,31.694214622026095,1024.1628270186668
