% Device,CC1138019
% File name,CC1138019_20140726_164007
% Cast time (UTC),2014-07-26 16:40:07
% Cast time (local),2014-07-26 16:40:07
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1781958
% Start longitude,-66.2931108
% Start altitude,-12.8100004196167
% Start GPS horizontal error(Meter),9.43000030517578
% Start GPS vertical error(Meter),8.61999988555908
% Start GPS number of satellites,5
% End latitude,45.1786506
% End longitude,-66.2934555
% End altitude,-8.65999984741211
% End GPS horizontal error(Meter),10.8400001525879
% End GPS vertical error(Meter),8.64000034332275
% End GPS number of satellites,4
% Cast duration (Seconds),38
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.1514406626798358,17.713715868227258,14.943627238123517,1010.038708800526
0.44999999999999996,0.45430627832593112,17.549197968569882,15.066293107430644,1010.1677677647125
0.74999999999999989,0.757115120790019,17.378214940600735,15.335651248175294,1010.4096525454411
1.05,1.0598273000764977,17.214651822696833,15.819697431244697,1010.8134201322533
1.35,1.3624220162486407,17.094943581115203,16.285923718022087,1011.1946369820505
1.65,1.6649132094105188,16.999642449221579,16.666685360837853,1011.5057802661237
1.9500000000000002,1.967258449638515,16.717644559007148,17.462314069421332,1012.1716206710605
2.25,2.2692504027790106,16.118359701113356,19.531573266599402,1013.8747829614243
2.55,2.5707312922574546,15.327969785694535,21.586076128426619,1015.6065502965447
2.85,2.8718522227304364,15.150722773064107,22.443143093060968,1016.2999562889252
3.15,3.1727843480846536,15.014547442525382,23.164675927557035,1016.881683835883
3.4499999999999997,3.4735619753969758,14.659173311805025,23.674981301633636,1017.3446478027687
3.75,3.7742502401190765,14.529143066098468,23.82493650112027,1017.486532740072
3.9196112783331625,3.9442390777176528,14.538417817637905,23.822189323255074,1017.4833850783688
