% Device,CC1138019
% File name,CC1138019_20140726_160135
% Cast time (UTC),2014-07-26 16:01:35
% Cast time (local),2014-07-26 16:01:35
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1804403
% Start longitude,-66.3166522
% Start altitude,-0.37000000476837158
% Start GPS horizontal error(Meter),16.0499992370605
% Start GPS vertical error(Meter),19.1599998474121
% Start GPS number of satellites,6
% End latitude,45.1804903
% End longitude,-66.3166683
% End altitude,-16.590000152587891
% End GPS horizontal error(Meter),7.1100001335144
% End GPS vertical error(Meter),8.43000030517578
% End GPS number of satellites,6
% Cast duration (Seconds),36.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.15298396744336246,20.994173197753913,2.4420254278424531,999.85315673222681
0.44999999999999996,0.45886780120198578,20.730702407085829,3.0900954589843,1000.403662099479
0.74999999999999989,0.76460074494647767,20.612811653824643,3.630561382675316,1000.8403625905646
1.05,1.0702474419337946,20.559253397898054,3.7826440123881233,1000.9686608502565
1.35,1.3758354512204347,20.436748156728672,4.0841876704222946,1001.225211087207
1.65,1.6812674625983435,20.123564890106607,5.0046588319968981,1001.991910219709
1.9500000000000002,1.9863125644896438,19.646821306662638,7.2110758790528067,1003.7676809218453
2.25,2.2910059576674922,19.339175954800041,7.832753026705765,1004.3061123291641
2.55,2.5955571341641503,19.131826949777682,8.2998434523098918,1004.7057086094436
2.85,2.8999635328627469,18.975932469374335,8.988115699457973,1005.2620666888161
3.15,3.20422675010781,18.782664009279515,9.4463695473125568,1005.6518693061863
3.5918595013697505,3.6521916943311457,18.765205537228749,9.9534388486501228,1006.0422799338289
