% Device,CC1138019
% File name,CC1138019_20140726_154422
% Cast time (UTC),2014-07-26 15:44:22
% Cast time (local),2014-07-26 15:44:22
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.1875132
% Start longitude,-66.3209729
% Start altitude,-5.1700000762939453
% Start GPS horizontal error(Meter),5.19000005722046
% Start GPS vertical error(Meter),7.05000019073486
% Start GPS number of satellites,6
% End latitude,45.1874797
% End longitude,-66.3209057
% End altitude,-12.1899995803833
% End GPS horizontal error(Meter),5.48000001907349
% End GPS vertical error(Meter),7.13000011444092
% End GPS number of satellites,6
% Cast duration (Seconds),45
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
0.15,0.15323556585943104,21.514916789256922,0.428695912960914,998.209337025577
0.44999999999999996,0.45968572389709872,21.22572379900642,0.53495866805553349,998.35557696061574
0.74999999999999989,0.76604597574002742,20.7688533732507,0.97638448540144818,998.79239433806481
1.05,1.0723185161770956,20.672175730277161,1.1252236645146219,998.92781894375094
1.35,1.3785478686974937,20.632162472520978,1.3050241354514554,999.07451598985563
1.65,1.6847173636053594,20.57926249664397,1.6097147563829126,999.31883597180263
1.9500000000000002,1.9908139809118282,20.532672104202984,1.8999292660873914,999.55068307519377
2.25,2.2968390476553018,20.456750015709517,2.1872689530816931,999.78656392641938
2.55,2.6027810689056508,20.37678681181222,2.5675760511280408,1000.0937852699535
2.85,2.9086120758342897,20.264016379430551,3.0862793811960128,1000.5129244751357
3.15,3.2142838256473443,20.122606123612186,3.8668348555771659,1001.1366000171097
3.4499999999999997,3.5197824712390453,19.971892040099657,4.4962204815634692,1001.6474302219867
3.75,3.8251027543453788,19.797769201192505,5.3154757652328071,1002.3070549095743
4.05,4.13025128323312,19.664032425750175,5.8942039994818423,1002.7756362609164
4.35,4.4352810598168846,19.580756025175088,6.2810503201988759,1003.0879802671475
4.6499999999999995,4.7402370399378411,19.508001578007505,6.4875693700576864,1003.2613831866704
4.9499999999999993,5.0451459255342685,19.457503256322248,6.6521450427805258,1003.3982450906379
5.1059680514865455,5.2036546538041879,19.443584442138672,6.6578651579161878,1003.4062484734779
