     3966       -66.08213    45.22970000 2015-09-09 15:53  WCTS_Saint_John_Harbour                          
     3974       -66.07863    45.21397000 2015-09-10 13:53  WCTS_Saint_John_Harbour                          
     3975       -66.08033    45.21010000 2015-09-10 13:59  WCTS_Saint_John_Harbour                          
     3978       -67.07678    45.04950000 2015-09-14 12:35  WCTS_Head_Harbour_Channel                        
     3979       -67.05785    45.01783000 2015-09-14 12:53  WCTS_Head_Harbour_Channel                        
     3980       -67.04108    44.98770000 2015-09-14 13:10  WCTS_Head_Harbour_Channel                        
     3981       -67.02155    44.95518000 2015-09-14 13:29  WCTS_Head_Harbour_Channel                        
     3982       -66.99492    44.92928000 2015-09-14 13:52  WCTS_Head_Harbour_Channel                        
     3983       -66.96682    44.91217000 2015-09-14 14:09  WCTS_Head_Harbour_Channel                        
     3984       -66.93997    44.93920000 2015-09-14 14:28  WCTS_Head_Harbour_Channel                        
     3985       -66.90702    44.96175000 2015-09-14 14:47  WCTS_Head_Harbour_Channel                        
     4015       -66.41942    45.06062000 2015-10-13 14:26  WCTS_Saint_John_Channel                          
     4016       -66.34427    45.02069000 2015-10-13 14:53  WCTS_Saint_John_Channel                          
     4017       -66.15133    45.06811000 2015-10-13 15:43  WCTS_Saint_John_Channel                          
     4018        -66.2346    45.09223000 2015-10-13 16:09  WCTS_Saint_John_Channel                          
     4019       -66.29959    45.11719000 2015-10-13 16:31  WCTS_Saint_John_Channel                          
     4020       -66.07773    45.26464000 2015-10-14 12:48  WCTS_Saint_John_Harbour                          
     4021       -66.06749    45.26895000 2015-10-14 12:58  WCTS_Saint_John_Harbour                          
     4022       -66.05484    45.25357000 2015-10-14 13:10  WCTS_Saint_John_Harbour                          
     4023       -66.03759    45.24862000 2015-10-14 13:19  WCTS_Saint_John_Harbour                          
     4024       -66.01731    45.24414000 2015-10-14 13:27  WCTS_Saint_John_Harbour                          
     4025        -66.0193    45.22376000 2015-10-14 13:38  WCTS_Saint_John_Harbour                          
     4026       -66.04986    45.22516000 2015-10-14 13:49  WCTS_Saint_John_Harbour                          
     4027       -66.04587    45.22283000 2015-10-14 13:55  WCTS_Saint_John_Harbour                          
     4028       -66.08213    45.22970000 2015-10-14 14:09  WCTS_Saint_John_Harbour                          
     4029       -66.09852    45.20453000 2015-10-14 14:23  WCTS_Saint_John_Harbour                          
     4030         -66.064    45.19871000 2015-10-14 14:34  WCTS_Saint_John_Harbour                          
     4031       -66.02236    45.19538000 2015-10-14 14:48  WCTS_Saint_John_Harbour                          
     4032       -65.96753    45.18706000 2015-10-14 15:04  WCTS_Saint_John_Harbour                          
     4033       -66.01424    45.12467000 2015-10-14 15:43  WCTS_Saint_John_Harbour                          
     4034       -66.08025    45.13133000 2015-10-14 16:05  WCTS_Saint_John_Harbour                          
     4035       -66.13204    45.14048000 2015-10-14 16:24  WCTS_Saint_John_Harbour                          
     4036       -66.16758    45.14880000 2015-10-14 16:38  WCTS_Saint_John_Harbour                          
     4037       -66.05283    45.04731000 2015-10-15 13:51  WCTS_Saint_John_Channel                          
     4038       -66.23155    44.99075000 2015-10-15 14:43  WCTS_Saint_John_Channel                          
     4039       -66.32498    44.89592000 2015-10-15 15:31  WCTS_Saint_John_Channel                          
     4040       -66.47629    44.95498000 2015-10-15 16:19  WCTS_Saint_John_Channel                          
     4041       -66.56768    45.03317000 2015-10-15 16:57  WCTS_Saint_John_Channel                          
     4046       -67.07678    45.04950000 2015-11-12 13:11  WCTS_Head_Harbour_Channel                        
     4047       -67.05785    45.01783000 2015-11-12 13:27  WCTS_Head_Harbour_Channel                        
     4048       -67.04108    44.98770000 2015-11-12 13:43  WCTS_Head_Harbour_Channel                        
     4049       -67.02155    44.95518000 2015-11-12 14:01  WCTS_Head_Harbour_Channel                        
     4050       -66.99492    44.92928000 2015-11-12 14:21  WCTS_Head_Harbour_Channel                        
     4051       -66.96682    44.91217000 2015-11-12 14:41  WCTS_Head_Harbour_Channel                        
     4052       -66.93997    44.93920000 2015-11-12 15:00  WCTS_Head_Harbour_Channel                        
     4053       -66.90702    44.96175000 2015-11-12 15:18  WCTS_Head_Harbour_Channel                        
     4058       -67.07678    45.04950000 2015-11-19 13:18  WCTS                                             
     4059       -67.05785    45.01783000 2015-11-19 13:30  WCTS_Head_Harbour_Channel                        
     4060       -67.04108    44.98770000 2015-11-19 13:46  WCTS_Head_Harbour_Channel                        
     4061       -67.02155    44.95518000 2015-11-19 14:02  WCTS_Head_Harbour_Channel                        
     4062       -66.99492    44.92928000 2015-11-19 14:18  WCTS_Head_Harbour_Channel                        
     4063       -66.96682    44.91217000 2015-11-19 14:31  WCTS_Head_Harbour_Channel                        
     4064       -66.93997    44.93920000 2015-11-19 14:48  WCTS_Head_Harbour_Channel                        
     4065       -66.90702    44.96175000 2015-11-19 15:03  WCTS_Head_Harbour_Channel                        
     4070       -66.83775    44.82040000 2015-11-25 11:11  Huntsman_UNBSJ_Bay_of_Fundy                      
     4071       -66.76922    44.85608000 2015-11-25 11:33  Huntsman_UNBSJ_Bay_of_Fundy                      
     4073       -66.74638    44.75330000 2015-11-25 12:17  Huntsman_UNBSJ_Bay_of_Fundy                      
     4082       -66.72068    44.60183000 2015-11-25 13:37  Huntsman_UNBSJ_Bay_of_Fundy                      
     4081       -66.71925    44.54770000 2015-11-25 14:00  Huntsman_UNBSJ_Bay_of_Fundy                      
     4084        -66.8606    44.58912000 2015-11-25 14:41  Huntsman_UNBSJ_Bay_of_Fundy                      
     4083         -66.892    44.49203000 2015-11-25 15:16  Huntsman_UNBSJ_Bay_of_Fundy                      
     4080       -66.76065    44.43770000 2015-11-25 15:59  Huntsman_UNBSJ_Bay_of_Fundy                      
     4079       -66.66072    44.46490000 2015-11-25 16:40  Huntsman_UNBSJ_Bay_of_Fundy                      
     4078       -66.55793    44.48347000 2015-11-25 17:21  Huntsman_UNBSJ_Bay_of_Fundy                      
     4077       -66.50367    44.50917000 2015-11-25 17:52  Huntsman_Bay_of_Fundy                            
     4076       -66.50225    44.58340000 2015-11-25 18:33  Huntsman_UNBSJ_Bay_of_Fundy                      
     4075       -66.43087    44.61623000 2015-11-25 19:07  Huntsman_UNBSJ_Bay_of_Fundy                      
     4074       -66.42515    44.71903000 2015-11-25 19:54  Huntsman_UNBSJ_Bay_of_Fundy                      
