    1.00     4.5800    32.0591    25.3891                                       
    2.00     4.5470    32.0720    25.4027                                       
    3.00     4.5490    32.0674    25.3989                                       
    4.00     4.5670    32.0771    25.4047                                       
    5.00     4.6150    32.0876    25.4081                                       
    6.00     4.6520    32.1073    25.4199                                       
    7.00     4.6910    32.1206    25.4262                                       
    8.00     4.7110    32.1284    25.4303                                       
    9.00     4.7230    32.1356    25.4348                                       
   10.00     4.7580    32.1537    25.4454                                       
   11.00     4.7990    32.1663    25.4511                                       
   12.00     4.8060    32.1659    25.4500                                       
   13.00     4.8080    32.1674    25.4510                                       
   14.00     4.8080    32.1674    25.4509                                       
   15.00     4.8090    32.1671    25.4507                                       
   16.00     4.8090    32.1685    25.4517                                       
   17.00     4.8180    32.1684    25.4507                                       
   18.00     4.8270    32.1691    25.4503                                       
   19.00     4.8270    32.1700    25.4511                                       
   20.00     4.8310    32.1763    25.4556                                       
   21.00     4.8970    32.1876    25.4576                                       
   22.00     4.9220    32.2021    25.4664                                       
   23.00     4.9720    32.1995    25.4588                                       
   24.00     4.9960    32.2129    25.4668                                       
   25.00     5.0370    32.2112    25.4609                                       
   26.00     5.0440    32.2146    25.4630                                       
   27.00     5.0690    32.2252    25.4686                                       
   28.00     5.0980    32.2328    25.4714                                       
   29.00     5.1230    32.2348    25.4702                                       
   30.00     5.1340    32.2369    25.4706                                       
   31.00     5.1370    32.2394    25.4723                                       
   32.00     5.1560    32.2516    25.4798                                       
   33.00     5.1900    32.2629    25.4850                                       
   34.00     5.2060    32.2609    25.4817                                       
   35.00     5.2270    32.2673    25.4844                                       
   36.00     5.2280    32.2672    25.4842                                       
   37.00     5.2280    32.2673    25.4844                                       
   38.00     5.2290    32.2672    25.4841                                       
   39.00     5.2300    32.2678    25.4845                                       
   40.00     5.2330    32.2688    25.4849                                       
   41.00     5.2360    32.2708    25.4862                                       
   42.00     5.2390    32.2702    25.4854                                       
   43.00     5.2390    32.2699    25.4851                                       
   44.00     5.2400    32.2706    25.4855                                       
   45.00     5.2420    32.2705    25.4854                                       
   46.00     5.2420    32.2703    25.4852                                       
   47.00     5.2420    32.2697    25.4847                                       
   48.00     5.2430    32.2699    25.4848                                       
   49.00     5.2430    32.2698    25.4847                                       
   50.00     5.2430    32.2696    25.4845                                       
   51.00     5.2430    32.2697    25.4846                                       
   52.00     5.2440    32.2695    25.4844                                       
   53.00     5.2440    32.2695    25.4844                                       
   54.00     5.2450    32.2696    25.4844                                       
   55.00     5.2450    32.2696    25.4844                                       
   56.00     5.2450    32.2700    25.4846                                       
   57.00     5.2460    32.2703    25.4848                                       
   58.00     5.2470    32.2705    25.4849                                       
   59.00     5.2480    32.2710    25.4852                                       
   60.00     5.2490    32.2712    25.4852                                       
   61.00     5.2530    32.2729    25.4861                                       
   62.00     5.2540    32.2732    25.4863                                       
   63.00     5.2550    32.2736    25.4864                                       
   64.00     5.2570    32.2741    25.4866                                       
   65.00     5.2590    32.2752    25.4873                                       
   66.00     5.2600    32.2760    25.4878                                       
   67.00     5.2630    32.2769    25.4883                                       
   68.00     5.2640    32.2770    25.4882                                       
   69.00     5.2650    32.2779    25.4888                                       
   70.00     5.2670    32.2789    25.4893                                       
   71.00     5.2700    32.2802    25.4900                                       
   72.00     5.2720    32.2809    25.4904                                       
   73.00     5.2730    32.2810    25.4904                                       
   74.00     5.2740    32.2816    25.4907                                       
   75.00     5.2800    32.2858    25.4934                                       
   76.00     5.2980    32.2902    25.4949                                       
   77.00     5.2980    32.2908    25.4954                                       
   78.00     5.2980    32.2908    25.4953                                       
   79.00     5.3000    32.2930    25.4969                                       
   80.00     5.3040    32.2926    25.4962                                       
   81.00     5.3010    32.2933    25.4970                                       
   82.00     5.3030    32.2930    25.4965                                       
   83.00     5.3120    32.2979    25.4994                                       
   84.00     5.3260    32.3021    25.5012                                       
   85.00     5.3280    32.3045    25.5028                                       
   86.00     5.3360    32.3062    25.5033                                       
   87.00     5.3450    32.3155    25.5097                                       
   88.00     5.3540    32.3142    25.5075                                       
   89.00     5.3560    32.3157    25.5086                                       
   90.00     5.3570    32.3156    25.5084                                       
   91.00     5.3580    32.3159    25.5086                                       
   92.00     5.3580    32.3157    25.5083                                       
   93.00     5.3590    32.3164    25.5088                                       
   94.00     5.3600    32.3172    25.5093                                       
   95.00     5.3620    32.3172    25.5091                                       
   96.00     5.3620    32.3169    25.5089                                       
   97.00     5.3650    32.3197    25.5107                                       
   98.00     5.3660    32.3203    25.5111                                       
   99.00     5.3680    32.3204    25.5109                                       
  100.00     5.3680    32.3193    25.5101                                       
  101.00     5.3690    32.3195    25.5102                                       
  102.00     5.3690    32.3204    25.5109                                       
  103.00     5.3720    32.3207    25.5108                                       
  104.00     5.3770    32.3266    25.5150                                       
  105.00     5.3850    32.3284    25.5154                                       
  106.00     5.3870    32.3286    25.5154                                       
  107.00     5.3890    32.3286    25.5152                                       
  108.00     5.3890    32.3285    25.5152                                       
  109.00     5.3890    32.3300    25.5162                                       
  110.00     5.3950    32.3318    25.5172                                       
  111.00     5.3950    32.3314    25.5167                                       
  112.00     5.3980    32.3342    25.5186                                       
  113.00     5.4020    32.3395    25.5223                                       
  114.00     5.4490    32.3613    25.5342                                       
  115.00     5.4550    32.3598    25.5324                                       
  116.00     5.4600    32.3616    25.5333                                       
  117.00     5.4650    32.3654    25.5357                                       
  118.00     5.4680    32.3656    25.5355                                       
  119.00     5.4700    32.3664    25.5359                                       
  120.00     5.4700    32.3669    25.5362                                       
  121.00     5.4720    32.3672    25.5363                                       
  122.00     5.4720    32.3672    25.5363                                       
  123.00     5.4750    32.3687    25.5372                                       
  124.00     5.4760    32.3687    25.5370                                       
  125.00     5.4770    32.3688    25.5371                                       
  126.00     5.4770    32.3690    25.5372                                       
  127.00     5.4770    32.3696    25.5376                                       
  128.00     5.4790    32.3696    25.5375                                       
  129.00     5.4800    32.3697    25.5374                                       
  130.00     5.4800    32.3700    25.5377                                       
  131.00     5.4800    32.3696    25.5374                                       
  132.00     5.4810    32.3701    25.5377                                       
  133.00     5.4810    32.3702    25.5377                                       
  134.00     5.4820    32.3702    25.5377                                       
  135.00     5.4820    32.3700    25.5375                                       
  136.00     5.4820    32.3705    25.5380                                       
  137.00     5.4820    32.3701    25.5376                                       
  138.00     5.4820    32.3702    25.5377                                       
  139.00     5.4820    32.3703    25.5378                                       
  140.00     5.4820    32.3701    25.5376                                       
  141.00     5.4820    32.3703    25.5377                                       
  142.00     5.4830    32.3705    25.5379                                       
  143.00     5.4830    32.3706    25.5379                                       
  144.00     5.4840    32.3710    25.5381                                       
  145.00     5.4850    32.3709    25.5380                                       
