    1.00     5.1670    25.7697    20.3513                                       
    2.00     4.6210    26.5908    21.0509                                       
    3.00     4.2180    28.1228    22.3013                                       
    4.00     4.1020    29.4083    23.3319                                       
    5.00     4.0110    29.8113    23.6601                                       
    6.00     3.9790    30.2188    23.9868                                       
    7.00     3.9920    30.4760    24.1900                                       
    8.00     3.9840    30.6906    24.3612                                       
    9.00     3.9640    30.7532    24.4129                                       
   10.00     3.9400    30.7795    24.4360                                       
   11.00     3.8920    30.8512    24.4974                                       
   12.00     3.8540    30.8844    24.5273                                       
   13.00     3.8170    30.9179    24.5573                                       
   14.00     3.6360    31.1024    24.7205                                       
   15.00     3.5740    31.1852    24.7919                                       
   16.00     3.5600    31.2217    24.8222                                       
   17.00     3.5520    31.2631    24.8559                                       
   18.00     3.5440    31.2463    24.8433                                       
   19.00     3.5410    31.2527    24.8487                                       
   20.00     3.5220    31.2716    24.8654                                       
   21.00     3.4890    31.2804    24.8753                                       
   22.00     3.4640    31.3096    24.9007                                       
   23.00     3.4150    31.3326    24.9234                                       
   24.00     3.3350    31.3759    24.9649                                       
   25.00     3.2830    31.4196    25.0042                                       
   26.00     3.2720    31.4742    25.0487                                       
   27.00     3.2830    31.4993    25.0677                                       
   28.00     3.2750    31.5247    25.0886                                       
   29.00     3.3250    31.5316    25.0898                                       
   30.00     3.3830    31.5555    25.1038                                       
   31.00     3.4320    31.5647    25.1067                                       
   32.00     3.4960    31.5856    25.1178                                       
   33.00     3.5390    31.6176    25.1393                                       
   34.00     3.5480    31.6372    25.1541                                       
   35.00     3.5970    31.6105    25.1285                                       
   36.00     3.7660    31.5992    25.1040                                       
   37.00     3.9070    31.6722    25.1489                                       
   38.00     3.9540    31.7614    25.2153                                       
   39.00     3.9690    31.8241    25.2637                                       
   40.00     3.9900    31.8270    25.2641                                       
   41.00     4.0200    31.8594    25.2870                                       
   42.00     4.1110    31.8485    25.2693                                       
   43.00     4.5110    31.8617    25.2398                                       
   44.00     4.5810    32.0943    25.4173                                       
   45.00     4.6540    32.0938    25.4092                                       
   46.00     4.6720    32.1881    25.4821                                       
   47.00     4.6840    32.1657    25.4630                                       
   48.00     4.6900    32.2147    25.5013                                       
   49.00     4.6910    32.1989    25.4887                                       
   50.00     4.6920    32.2137    25.5003                                       
   51.00     4.6980    32.2258    25.5093                                       
   52.00     4.7150    32.2331    25.5133                                       
   53.00     4.7450    32.2477    25.5217                                       
   54.00     4.7900    32.2552    25.5228                                       
   55.00     4.8420    32.2997    25.5526                                       
   56.00     4.9140    32.3108    25.5535                                       
   57.00     4.9300    32.3615    25.5920                                       
   58.00     5.0290    32.3463    25.5692                                       
   59.00     5.1460    32.3587    25.5660                                       
   60.00     5.2310    32.4202    25.6052                                       
   61.00     5.2710    32.4753    25.6443                                       
   62.00     5.2800    32.5534    25.7051                                       
   63.00     5.2950    32.5741    25.7198                                       
   64.00     5.3250    32.5789    25.7201                                       
   65.00     5.3510    32.6152    25.7459                                       
   66.00     5.3580    32.6280    25.7553                                       
   67.00     5.3940    32.6300    25.7527                                       
   68.00     5.3950    32.6818    25.7937                                       
   69.00     5.4000    32.6910    25.8003                                       
   70.00     5.3990    32.7097    25.8153                                       
   71.00     5.4040    32.7119    25.8165                                       
   72.00     5.4200    32.7078    25.8114                                       
   73.00     5.4650    32.6949    25.7959                                       
   74.00     5.5150    32.7587    25.8406                                       
   75.00     5.5610    32.7837    25.8551                                       
   76.00     5.5710    32.8235    25.8853                                       
   77.00     5.5750    32.8462    25.9029                                       
   78.00     5.5810    32.8553    25.9092                                       
   79.00     5.5880    32.8672    25.9179                                       
   80.00     5.5950    32.8739    25.9224                                       
   81.00     5.5970    32.8789    25.9261                                       
   82.00     5.6060    32.8729    25.9203                                       
   83.00     5.6160    32.8804    25.9251                                       
   84.00     5.6210    32.8895    25.9317                                       
   85.00     5.6170    32.8910    25.9333                                       
   86.00     5.6250    32.8837    25.9267                                       
   87.00     5.6280    32.8926    25.9334                                       
   88.00     5.6270    32.9062    25.9442                                       
   89.00     5.6250    32.9079    25.9458                                       
   90.00     5.6070    32.9211    25.9584                                       
   91.00     5.6100    32.9112    25.9502                                       
   92.00     5.5600    32.9267    25.9684                                       
   93.00     5.5590    32.9130    25.9577                                       
   94.00     5.5510    32.9100    25.9562                                       
   95.00     5.5490    32.9071    25.9542                                       
   96.00     5.5500    32.9045    25.9520                                       
   97.00     5.5520    32.9044    25.9517                                       
   98.00     5.5530    32.9043    25.9515                                       
   99.00     5.5520    32.9042    25.9516                                       
  100.00     5.5630    32.8975    25.9451                                       
  101.00     5.5520    32.9081    25.9547                                       
  102.00     5.5480    32.9043    25.9522                                       
  103.00     5.5470    32.9033    25.9515                                       
  104.00     5.5480    32.9036    25.9517                                       
  105.00     5.5480    32.9029    25.9511                                       
  106.00     5.5470    32.9038    25.9519                                       
  107.00     5.5470    32.9028    25.9511                                       
  108.00     5.5510    32.9009    25.9492                                       
  109.00     5.5530    32.9036    25.9511                                       
  110.00     5.5470    32.9052    25.9530                                       
  111.00     5.5510    32.9011    25.9493                                       
  112.00     5.5550    32.9010    25.9489                                       
  113.00     5.5580    32.9022    25.9495                                       
  114.00     5.5420    32.9145    25.9611                                       
