    1.00     7.4425    30.2092    23.5897                                       
    2.00     7.4461    30.2106    23.5903                                       
    3.00     7.7068    30.7950    24.0138                                       
    4.00     7.8377    31.1168    24.2485                                       
    5.00     7.8288    31.2320    24.3401                                       
    6.00     7.8185    31.2707    24.3719                                       
    7.00     7.8296    31.3330    24.4194                                       
    8.00     7.8988    31.3749    24.4425                                       
    9.00     7.9822    31.4866    24.5184                                       
   10.00     8.0374    31.5837    24.5868                                       
   11.00     8.0354    31.5848    24.5879                                       
   12.00     8.0237    31.5835    24.5886                                       
   13.00     8.0308    31.6120    24.6099                                       
   14.00     8.0691    31.6484    24.6330                                       
   15.00     8.1043    31.6785    24.6515                                       
   16.00     8.1368    31.7089    24.6707                                       
   17.00     8.1706    31.7617    24.7073                                       
   18.00     8.2141    31.8119    24.7404                                       
   19.00     8.3187    31.9324    24.8196                                       
   20.00     8.3838    31.9916    24.8565                                       
   21.00     8.3932    31.9954    24.8581                                       
   22.00     8.3962    31.9976    24.8594                                       
   23.00     8.3984    31.9981    24.8594                                       
   24.00     8.4012    31.9995    24.8601                                       
   25.00     8.4042    32.0001    24.8602                                       
   26.00     8.4048    32.0000    24.8600                                       
   27.00     8.4052    31.9993    24.8594                                       
   28.00     8.4057    31.9995    24.8596                                       
   29.00     8.4058    31.9996    24.8596                                       
   30.00     8.4105    31.9906    24.8523                                       
