    1.00    10.5809    32.3901    24.8166                                       
    2.00    10.5797    32.3903    24.8170                                       
    3.00    10.5787    32.3904    24.8173                                       
    4.00    10.5784    32.3898    24.8169                                       
    5.00    10.5790    32.3909    24.8177                                       
    6.00    10.5774    32.3906    24.8177                                       
    7.00    10.5783    32.3915    24.8183                                       
    8.00    10.5786    32.3920    24.8187                                       
    9.00    10.5796    32.3952    24.8210                                       
   10.00    10.5830    32.4030    24.8264                                       
   11.00    10.5883    32.4114    24.8321                                       
   12.00    10.5942    32.4192    24.8373                                       
   13.00    10.5985    32.4252    24.8412                                       
   14.00    10.6054    32.4350    24.8476                                       
   15.00    10.6147    32.4447    24.8536                                       
   16.00    10.6248    32.4563    24.8610                                       
   17.00    10.6441    32.4690    24.8676                                       
   18.00    10.6678    32.4878    24.8781                                       
   19.00    10.6916    32.5060    24.8882                                       
   20.00    10.7143    32.5221    24.8968                                       
   21.00    10.7393    32.5411    24.9073                                       
   22.00    10.7742    32.5520    24.9097                                       
   23.00    10.7936    32.5689    24.9195                                       
   24.00    10.8209    32.5849    24.9273                                       
   25.00    10.9452    32.6556    24.9605                                       
   26.00    11.1023    32.7012    24.9683                                       
   27.00    11.1519    32.7196    24.9737                                       
   28.00    11.2136    32.7331    24.9732                                       
   29.00    11.3005    32.7814    24.9953                                       
   30.00    11.3734    32.8079    25.0028                                       
   31.00    11.3955    32.8109    25.0011                                       
   32.00    11.3975    32.8110    25.0008                                       
   33.00    11.3985    32.8105    25.0003                                       
   34.00    11.4028    32.8099    24.9991                                       
   35.00    11.4059    32.8111    24.9995                                       
   36.00    11.4072    32.8112    24.9994                                       
   37.00    11.4101    32.8120    24.9995                                       
   38.00    11.4129    32.8135    25.0002                                       
   39.00    11.4150    32.8131    24.9995                                       
   40.00    11.4158    32.8132    24.9994                                       
   41.00    11.4174    32.8144    25.0001                                       
   42.00    11.4186    32.8146    25.0001                                       
   43.00    11.4193    32.8148    25.0001                                       
   44.00    11.4204    32.8152    25.0002                                       
   45.00    11.4214    32.8156    25.0005                                       
   46.00    11.4213    32.8158    25.0006                                       
   47.00    11.4218    32.8157    25.0005                                       
   48.00    11.4217    32.8159    25.0007                                       
   49.00    11.4223    32.8162    25.0008                                       
   50.00    11.4223    32.8166    25.0011                                       
   51.00    11.4220    32.8171    25.0016                                       
   52.00    11.4221    32.8173    25.0017                                       
   53.00    11.4217    32.8184    25.0027                                       
   54.00    11.4220    32.8189    25.0031                                       
   55.00    11.4228    32.8204    25.0041                                       
   56.00    11.4243    32.8244    25.0070                                       
   57.00    11.4259    32.8321    25.0127                                       
   58.00    11.4265    32.8376    25.0169                                       
   59.00    11.4272    32.8442    25.0219                                       
   60.00    11.4273    32.8467    25.0239                                       
   61.00    11.4276    32.8448    25.0223                                       
   62.00    11.4275    32.8442    25.0219                                       
   63.00    11.4278    32.8468    25.0239                                       
   64.00    11.4278    32.8471    25.0241                                       
   65.00    11.4280    32.8477    25.0246                                       
   66.00    11.4282    32.8477    25.0246                                       
   67.00    11.4281    32.8478    25.0247                                       
   68.00    11.4285    32.8501    25.0264                                       
   69.00    11.4279    32.8517    25.0279                                       
   70.00    11.4287    32.8519    25.0279                                       
   71.00    11.4284    32.8521    25.0281                                       
   72.00    11.4289    32.8508    25.0270                                       
   73.00    11.4286    32.8535    25.0292                                       
   74.00    11.4285    32.8580    25.0327                                       
   75.00    11.4287    32.8577    25.0325                                       
   76.00    11.4286    32.8593    25.0338                                       
   77.00    11.4289    32.8591    25.0336                                       
   78.00    11.4287    32.8593    25.0338                                       
   79.00    11.4293    32.8566    25.0316                                       
   80.00    11.4293    32.8541    25.0297                                       
   81.00    11.4297    32.8562    25.0313                                       
   82.00    11.4294    32.8584    25.0331                                       
   83.00    11.4294    32.8596    25.0340                                       
   84.00    11.4295    32.8594    25.0339                                       
   85.00    11.4297    32.8598    25.0342                                       
   86.00    11.4298    32.8597    25.0341                                       
   87.00    11.4298    32.8604    25.0346                                       
   88.00    11.4300    32.8606    25.0348                                       
   89.00    11.4301    32.8605    25.0347                                       
   90.00    11.4303    32.8606    25.0348                                       
   91.00    11.4304    32.8606    25.0348                                       
   92.00    11.4305    32.8607    25.0349                                       
   93.00    11.4307    32.8604    25.0346                                       
   94.00    11.4307    32.8603    25.0346                                       
   95.00    11.4310    32.8602    25.0345                                       
