    1.00     3.9640    31.6253    25.1061                                       
    2.00     3.8960    31.6295    25.1158                                       
    3.00     3.8780    31.6306    25.1184                                       
    4.00     3.8280    31.7452    25.2143                                       
    5.00     3.8620    31.7731    25.2331                                       
    6.00     3.8920    31.7824    25.2377                                       
    7.00     3.9130    31.7864    25.2389                                       
    8.00     3.9300    31.7954    25.2444                                       
    9.00     3.9650    31.8131    25.2551                                       
   10.00     3.9360    31.8172    25.2612                                       
   11.00     3.9280    31.8220    25.2658                                       
   12.00     3.9270    31.8177    25.2625                                       
   13.00     3.9050    31.8178    25.2647                                       
   14.00     3.8800    31.8215    25.2700                                       
   15.00     3.8810    31.8335    25.2795                                       
   16.00     3.9050    31.8393    25.2818                                       
   17.00     3.9210    31.8459    25.2855                                       
   18.00     3.9410    31.8537    25.2899                                       
   19.00     3.9770    31.8686    25.2983                                       
   20.00     4.0300    31.8911    25.3110                                       
   21.00     4.1000    31.9130    25.3216                                       
   22.00     4.1500    31.9272    25.3279                                       
   23.00     4.2200    31.9630    25.3496                                       
   24.00     4.2970    31.9767    25.3528                                       
   25.00     4.3250    31.9920    25.3621                                       
   26.00     4.3510    31.9997    25.3656                                       
   27.00     4.3610    32.0049    25.3687                                       
   28.00     4.3780    32.0104    25.3713                                       
   29.00     4.4040    32.0311    25.3851                                       
   30.00     4.4900    32.0739    25.4103                                       
   31.00     4.5020    32.0792    25.4133                                       
   32.00     4.5030    32.0798    25.4137                                       
   33.00     4.5090    32.0805    25.4136                                       
   34.00     4.5110    32.0801    25.4131                                       
   35.00     4.5130    32.0801    25.4129                                       
   36.00     4.5130    32.0795    25.4124                                       
   37.00     4.5140    32.0795    25.4124                                       
   38.00     4.5140    32.0788    25.4117                                       
   39.00     4.5140    32.0788    25.4118                                       
   40.00     4.5140    32.0779    25.4111                                       
   41.00     4.5150    32.0781    25.4111                                       
   42.00     4.5140    32.0778    25.4110                                       
   43.00     4.5140    32.0773    25.4106                                       
   44.00     4.5140    32.0767    25.4102                                       
   45.00     4.5140    32.0769    25.4103                                       
   46.00     4.5140    32.0771    25.4105                                       
   47.00     4.5140    32.0763    25.4099                                       
   48.00     4.5130    32.0754    25.4093                                       
   49.00     4.5170    31.9020    25.2713                                       
