    1.00     5.1531    28.1821    22.2596                                       
    2.00     5.0102    28.6557    22.6486                                       
    3.00     4.8974    29.7371    23.5160                                       
    4.00     4.9043    30.4617    24.0892                                       
    5.00     4.8894    30.9632    24.4880                                       
    6.00     4.7528    31.2960    24.7660                                       
    7.00     4.6772    31.4738    24.9148                                       
    8.00     4.7152    31.5195    24.9471                                       
    9.00     4.7219    31.5637    24.9814                                       
   10.00     4.7411    31.6243    25.0275                                       
   11.00     4.7608    31.7122    25.0951                                       
   12.00     4.7630    31.7444    25.1204                                       
   13.00     4.7720    31.7759    25.1444                                       
   14.00     4.7665    31.8083    25.1708                                       
   15.00     4.7796    31.8367    25.1918                                       
   16.00     4.7904    31.8450    25.1973                                       
   17.00     4.8144    31.8761    25.2194                                       
   18.00     4.8298    31.8896    25.2285                                       
   19.00     4.8405    31.9003    25.2359                                       
   20.00     4.8466    31.9075    25.2409                                       
   21.00     4.8532    31.9139    25.2453                                       
   22.00     4.8581    31.9186    25.2485                                       
   23.00     4.8687    31.9294    25.2560                                       
   24.00     4.8784    31.9447    25.2670                                       
   25.00     4.9036    31.9738    25.2873                                       
   26.00     4.9237    31.9880    25.2965                                       
   27.00     4.9365    32.0030    25.3070                                       
   28.00     4.9881    32.0481    25.3372                                       
   29.00     5.0125    32.0629    25.3462                                       
   30.00     5.0195    32.0690    25.3503                                       
   31.00     5.0298    32.0772    25.3557                                       
   32.00     5.0584    32.0987    25.3696                                       
   33.00     5.0770    32.1087    25.3755                                       
   34.00     5.0870    32.1113    25.3764                                       
   35.00     5.0945    32.1159    25.3792                                       
   36.00     5.1044    32.1223    25.3832                                       
   37.00     5.1114    32.1254    25.3849                                       
   38.00     5.1408    32.1411    25.3941                                       
   39.00     5.1444    32.1464    25.3979                                       
   40.00     5.1596    32.1602    25.4072                                       
   41.00     5.1857    32.1685    25.4109                                       
   42.00     5.2035    32.1765    25.4151                                       
   43.00     5.2060    32.1795    25.4173                                       
   44.00     5.2110    32.1837    25.4201                                       
   45.00     5.2288    32.1918    25.4245                                       
   46.00     5.2641    32.2004    25.4274                                       
   47.00     5.2670    32.1993    25.4262                                       
   48.00     5.2691    32.2022    25.4282                                       
   49.00     5.2770    32.2077    25.4317                                       
   50.00     5.2853    32.2111    25.4335                                       
   51.00     5.3041    32.2252    25.4425                                       
   52.00     5.3237    32.2363    25.4491                                       
   53.00     5.3501    32.2546    25.4606                                       
   54.00     5.3712    32.2657    25.4670                                       
   55.00     5.3705    32.2678    25.4687                                       
   56.00     5.3683    32.2711    25.4716                                       
   57.00     5.3746    32.2783    25.4765                                       
   58.00     5.3737    32.2876    25.4840                                       
   59.00     5.3719    32.2972    25.4919                                       
   60.00     5.3724    32.3034    25.4968                                       
   61.00     5.3745    32.3106    25.5022                                       
   62.00     5.3743    32.3204    25.5100                                       
   63.00     5.3746    32.3330    25.5199                                       
   64.00     5.3782    32.3469    25.5305                                       
   65.00     5.3866    32.3574    25.5378                                       
   66.00     5.3955    32.3652    25.5430                                       
   67.00     5.4786    32.4039    25.5641                                       
   68.00     5.5173    32.4509    25.5968                                       
   69.00     5.5493    32.4748    25.6120                                       
   70.00     5.5880    32.5055    25.6318                                       
   71.00     5.6394    32.5369    25.6506                                       
   72.00     5.6882    32.5719    25.6725                                       
   73.00     5.7367    32.6058    25.6935                                       
   74.00     5.7652    32.6227    25.7035                                       
   75.00     5.7677    32.6241    25.7043                                       
   76.00     5.7687    32.6237    25.7039                                       
   77.00     5.7707    32.6250    25.7047                                       
   78.00     5.7715    32.6250    25.7046                                       
   79.00     5.7719    32.6250    25.7046                                       
   80.00     5.7727    32.6252    25.7047                                       
   81.00     5.7733    32.6254    25.7048                                       
   82.00     5.7735    32.6252    25.7046                                       
   83.00     5.7737    32.6254    25.7048                                       
   84.00     5.7742    32.6259    25.7051                                       
   85.00     5.7756    32.6269    25.7057                                       
   86.00     5.7762    32.6268    25.7056                                       
   87.00     5.7795    32.6281    25.7061                                       
   88.00     5.7830    32.6297    25.7071                                       
   89.00     5.7879    32.6315    25.7079                                       
   90.00     5.7947    32.6347    25.7097                                       
   91.00     5.8039    32.6399    25.7126                                       
   92.00     5.8148    32.6471    25.7170                                       
   93.00     5.8233    32.6516    25.7196                                       
   94.00     5.8263    32.6534    25.7206                                       
   95.00     5.8317    32.6573    25.7231                                       
   96.00     5.8350    32.6589    25.7240                                       
   97.00     5.8409    32.6636    25.7270                                       
   98.00     5.8488    32.6684    25.7299                                       
   99.00     5.8534    32.6732    25.7331                                       
  100.00     5.8601    32.6774    25.7356                                       
  101.00     5.8609    32.6776    25.7357                                       
  102.00     5.8601    32.6769    25.7353                                       
  103.00     5.8595    32.6770    25.7354                                       
  104.00     5.8617    32.6779    25.7359                                       
  105.00     5.8616    32.6779    25.7358                                       
  106.00     5.8617    32.6782    25.7361                                       
  107.00     5.8625    32.6781    25.7360                                       
  108.00     5.8631    32.6791    25.7367                                       
  109.00     5.8632    32.6794    25.7369                                       
  110.00     5.8639    32.6427    25.7079                                       
