-66.11526489 45.34005737     5024776.35     726011.37
-66.11526489 45.33997345     5024767.03     726011.70
-66.11472321 45.33994675     5024765.58     726054.25
-66.11518860 45.34016418     5024788.43     726016.92
         NA NA NA NA
-66.11014557 45.34173965     5024977.63     726405.74
-66.11022186 45.34163284     5024965.55     726400.19
-66.11022186 45.34155273     5024956.65     726400.51
-66.10968018 45.34152222     5024954.78     726443.07
-66.11014557 45.34173965     5024977.63     726405.74
         NA NA NA NA
-66.63063049 45.09043503     4995727.80     686448.48
-66.63070679 45.09032440     4995715.34     686442.84
-66.63070679 45.09024429     4995706.44     686443.10
-66.63016510 45.09021759     4995704.72     686485.81
-66.63063049 45.09043503     4995727.80     686448.48
         NA NA NA NA
-66.62968445 45.09140778     4995838.05     686519.76
-66.62976837 45.09129715     4995825.57     686513.52
-66.62976837 45.09121704     4995816.67     686513.78
-66.62922668 45.09119034     4995814.95     686556.49
-66.62968445 45.09140778     4995838.05     686519.76
         NA NA NA NA
-66.60742950 45.11061859     4998023.74     688207.84
-66.60750580 45.11051178     4998011.70     688202.18
-66.60750580 45.11042786     4998002.38     688202.46
-66.60697174 45.11040115     4998000.65     688244.56
-66.60742950 45.11061859     4998023.74     688207.84
         NA NA NA NA
-66.59799957 45.10074997     4996949.45     688982.20
-66.59808350 45.10063934     4996936.96     688975.96
-66.59808350 45.10055923     4996928.06     688976.23
-66.59754181 45.10053253     4996926.36     689018.94
-66.59799957 45.10074997     4996949.45     688982.20
         NA NA NA NA
-66.59597015 45.09968567     4996835.96     689145.39
-66.59604645 45.09957504     4996823.49     689139.75
-66.59604645 45.09949493     4996814.59     689140.01
-66.59550476 45.09946823     4996812.89     689182.72
-66.59597015 45.09968567     4996835.96     689145.39
         NA NA NA NA
-66.56265259 45.10943985     4997998.04     691734.09
-66.56272888 45.10933304     4997985.99     691728.44
-66.56272888 45.10924911     4997976.67     691728.72
-66.56218719 45.10922241     4997974.99     691771.43
-66.56265259 45.10943985     4997998.04     691734.09
         NA NA NA NA
-66.55806732 45.10737610     4997779.67     692101.71
-66.55814362 45.10726929     4997767.62     692096.07
-66.55814362 45.10718536     4997758.30     692096.35
-66.55760956 45.10715866     4997756.60     692138.45
-66.55806732 45.10737610     4997779.67     692101.71
         NA NA NA NA
-66.56159973 45.10911942     4997964.94     691817.98
-66.56167603 45.10900879     4997952.47     691812.35
-66.56167603 45.10892868     4997943.57     691812.62
-66.56114197 45.10890198     4997941.87     691854.72
-66.56159973 45.10911942     4997964.94     691817.98
         NA NA NA NA
-66.56108093 45.10838318     4997884.38     691861.26
-66.56116486 45.10827255     4997871.89     691855.03
-66.56116486 45.10819244     4997863.00     691855.30
-66.56062317 45.10816193     4997860.89     691898.01
-66.56108093 45.10838318     4997884.38     691861.26
         NA NA NA NA
-66.55999756 45.10797119     4997841.19     691947.87
-66.56007385 45.10786438     4997829.14     691942.23
-66.56007385 45.10778046     4997819.82     691942.51
-66.55953217 45.10775375     4997818.14     691985.21
-66.55999756 45.10797119     4997841.19     691947.87
         NA NA NA NA
-66.55899811 45.10776138     4997820.25     692027.20
-66.55907440 45.10765076     4997807.78     692021.57
-66.55907440 45.10756683     4997798.46     692021.85
-66.55853271 45.10754013     4997796.78     692064.55
-66.55899811 45.10776138     4997820.25     692027.20
         NA NA NA NA
-66.58727264 45.11519623     4998579.40     689778.26
-66.58734894 45.11508560     4998566.93     689772.63
-66.58734894 45.11500549     4998558.03     689772.89
-66.58680725 45.11497498     4998555.92     689815.60
-66.58727264 45.11519623     4998579.40     689778.26
         NA NA NA NA
-66.56385040 45.12812805     5000071.26     691577.28
-66.56392670 45.12802124     5000059.21     691571.63
-66.56392670 45.12793732     5000049.89     691571.91
-66.56339264 45.12791061     5000048.19     691614.00
-66.56385040 45.12812805     5000071.26     691577.28
         NA NA NA NA
-66.51520538 45.13094711     5000500.92     695393.05
-66.51528168 45.13083649     5000488.44     695387.43
-66.51528168 45.13075256     5000479.12     695387.72
-66.51474762 45.13072586     5000477.45     695429.80
-66.51520538 45.13094711     5000500.92     695393.05
         NA NA NA NA
-66.48873138 45.15119171     5002814.25     697404.93
-66.48861694 45.15138245     5002835.72     697413.26
-66.48850250 45.15138245     5002836.00     697422.26
-66.48842621 45.15111160     5002806.10     697429.19
-66.48873138 45.15119171     5002814.25     697404.93
         NA NA NA NA
-66.48742676 45.15163422     5002866.60     697505.95
-66.48730469 45.15182495     5002888.09     697514.89
-66.48719025 45.15182495     5002888.37     697523.88
-66.48711395 45.15155411     5002858.46     697530.82
-66.48742676 45.15163422     5002866.60     697505.95
         NA NA NA NA
-66.48731995 45.14039230     5001618.00     697553.20
-66.48740387 45.14028168     5001605.50     697546.98
-66.48740387 45.14020157     5001596.60     697547.26
-66.48686218 45.14017105     5001594.54     697589.95
-66.48731995 45.14039230     5001618.00     697553.20
         NA NA NA NA
-66.47000885 45.13154984     5000678.18     698945.00
-66.47008514 45.13144302     5000666.12     698939.37
-66.47008514 45.13135910     5000656.80     698939.66
-66.46954346 45.13133240     5000655.17     698982.35
-66.47000885 45.13154984     5000678.18     698945.00
         NA NA NA NA
-66.47077942 45.12841415     5000327.94     698895.31
-66.47085571 45.12830353     5000315.46     698889.70
-66.47085571 45.12822342     5000306.56     698889.97
-66.47031403 45.12819672     5000304.93     698932.66
-66.47077942 45.12841415     5000327.94     698895.31
         NA NA NA NA
-66.49433136 45.08124542     4995030.30     697205.65
-66.49440765 45.08113480     4995017.82     697200.03
-66.49440765 45.08105087     4995008.50     697200.32
-66.49386597 45.08102417     4995006.85     697243.04
-66.49433136 45.08124542     4995030.30     697205.65
         NA NA NA NA
-66.44880676 45.06823349     4993696.85     700834.21
-66.44888306 45.06812286     4993684.37     700828.59
-66.44888306 45.06804276     4993675.48     700828.87
-66.44834900 45.06801224     4993673.41     700871.02
-66.44880676 45.06823349     4993696.85     700834.21
         NA NA NA NA
-66.44794464 45.06933212     4993821.04     700898.22
-66.44802094 45.06922150     4993808.56     700892.61
-66.44802094 45.06913757     4993799.24     700892.90
-66.44747925 45.06911087     4993797.62     700935.64
-66.44794464 45.06933212     4993821.04     700898.22
         NA NA NA NA
-66.35926056 45.11523438     4999144.39     707712.87
-66.35933685 45.11512375     4999131.91     707707.28
-66.35933685 45.11503983     4999122.59     707707.58
-66.35879517 45.11501312     4999121.01     707750.28
-66.35926056 45.11523438     4999144.39     707712.87
         NA NA NA NA
-66.24172211 45.16146469     5004588.96     716782.71
-66.24180603 45.16135406     5004576.44     716776.53
-66.24180603 45.16127396     5004567.54     716776.84
-66.24126434 45.16124344     5004565.61     716819.53
-66.24172211 45.16146469     5004588.96     716782.71
         NA NA NA NA
-66.12039185 45.30534363     5020905.54     725747.62
-66.12027740 45.30553436     5020927.05     725755.84
-66.12016296 45.30553436     5020927.37     725764.81
-66.12008667 45.30525970     5020897.07     725771.88
-66.12039185 45.30534363     5020905.54     725747.62
         NA NA NA NA
-66.40940857 45.09309006     4996556.73     703847.23
-66.40948486 45.09297943     4996544.24     703841.62
-66.40948486 45.09289932     4996535.34     703841.91
-66.40894318 45.09286880     4996533.32     703884.64
-66.40940857 45.09309006     4996556.73     703847.23
         NA NA NA NA
-66.38720703 45.10192871     4997594.82     705562.48
-66.38728333 45.10181808     4997582.34     705556.87
-66.38728333 45.10173798     4997573.44     705557.16
-66.38674164 45.10171127     4997571.85     705599.87
-66.38720703 45.10192871     4997594.82     705562.48
         NA NA NA NA
-66.37099457 45.10213470     4997659.07     706837.25
-66.37107086 45.10202789     4997647.01     706831.64
-66.37107086 45.10194397     4997637.68     706831.94
-66.37052917 45.10191727     4997636.10     706874.65
-66.37099457 45.10213470     4997659.07     706837.25
         NA NA NA NA
-66.36198425 45.10446930     4997941.51     707537.67
-66.36206055 45.10435867     4997929.03     707532.07
-66.36206055 45.10427856     4997920.13     707532.36
-66.36151886 45.10424805     4997918.13     707575.09
-66.36198425 45.10446930     4997941.51     707537.67
         NA NA NA NA
-66.36949921 45.10422897     4997895.55     706947.33
-66.36957550 45.10411835     4997883.06     706941.73
-66.36957550 45.10403824     4997874.16     706942.01
-66.36903381 45.10400772     4997872.16     706984.74
-66.36949921 45.10422897     4997895.55     706947.33
         NA NA NA NA
-66.39709473 45.09922791     4997269.70     704794.22
-66.39717102 45.09911728     4997257.21     704788.61
-66.39717102 45.09903717     4997248.31     704788.90
-66.39662933 45.09900665     4997246.30     704831.63
-66.39709473 45.09922791     4997269.70     704794.22
         NA NA NA NA
-66.38513184 45.10331726     4997754.36     705720.75
-66.38520813 45.10320663     4997741.87     705715.15
-66.38520813 45.10312271     4997732.55     705715.45
-66.38466644 45.10309601     4997730.96     705758.16
-66.38513184 45.10331726     4997754.36     705720.75
         NA NA NA NA
-66.36299133 45.10527039     4998027.92     707455.54
-66.36306763 45.10515976     4998015.43     707449.94
-66.36306763 45.10507965     4998006.53     707450.23
-66.36252594 45.10505295     4998004.96     707492.94
-66.36299133 45.10527039     4998027.92     707455.54
         NA NA NA NA
-66.37916565 45.10637283     4998109.00     706179.13
-66.37924194 45.10626221     4998096.52     706173.52
-66.37924194 45.10618210     4998087.62     706173.81
-66.37870026 45.10615540     4998086.03     706216.52
-66.37916565 45.10637283     4998109.00     706179.13
         NA NA NA NA
-66.37906647 45.10557175     4998020.26     706189.81
-66.37914276 45.10546112     4998007.78     706184.21
-66.37914276 45.10538101     4997998.88     706184.50
-66.37860107 45.10535049     4997996.87     706227.22
-66.37906647 45.10557175     4998020.26     706189.81
         NA NA NA NA
-66.37001038 45.10371017     4997836.60     706908.99
-66.37009430 45.10359955     4997824.10     706902.79
-66.37009430 45.10351944     4997815.20     706903.07
-66.36955261 45.10348892     4997813.20     706945.80
-66.37001038 45.10371017     4997836.60     706908.99
         NA NA NA NA
-66.36862183 45.10234451     4997688.45     707023.17
-66.36869812 45.10223389     4997675.97     707017.57
-66.36869812 45.10215378     4997667.07     707017.86
-66.36815643 45.10212708     4997665.49     707060.57
-66.36862183 45.10234451     4997688.45     707023.17
         NA NA NA NA
-66.36266327 45.10475540     4997971.55     707483.22
-66.36274719 45.10464859     4997959.47     707477.00
-66.36274719 45.10456467     4997950.15     707477.31
-66.36220551 45.10453796     4997948.57     707520.02
-66.36266327 45.10475540     4997971.55     707483.22
         NA NA NA NA
-66.37010956 45.10181046     4997625.31     706908.05
-66.37018585 45.10169983     4997612.83     706902.45
-66.37018585 45.10161591     4997603.51     706902.75
-66.36964417 45.10158920     4997601.92     706945.47
-66.37010956 45.10181046     4997625.31     706908.05
         NA NA NA NA
-66.36204529 45.10500336     4998000.68     707530.94
-66.36212158 45.10489273     4997988.20     707525.33
-66.36212158 45.10481262     4997979.30     707525.62
-66.36157990 45.10478592     4997977.72     707568.34
-66.36204529 45.10500336     4998000.68     707530.94
         NA NA NA NA
-66.34952545 45.12344742     5000081.84     708448.68
-66.34960175 45.12333679     5000069.36     708443.08
-66.34960175 45.12325668     5000060.46     708443.38
-66.34906006 45.12322998     5000058.89     708486.07
-66.34952545 45.12344742     5000081.84     708448.68
         NA NA NA NA
-66.36107635 45.12100220     4999780.47     707549.12
-66.36115265 45.12089157     4999767.99     707543.52
-66.36115265 45.12081146     4999759.09     707543.82
-66.36061859 45.12078476     4999757.49     707585.92
-66.36107635 45.12100220     4999780.47     707549.12
         NA NA NA NA
-66.33570099 45.12343979     5000116.76     709535.94
-66.33577728 45.12333298     5000104.69     709530.33
-66.33577728 45.12324905     5000095.37     709530.64
-66.33523560 45.12322235     5000093.81     709573.34
-66.33570099 45.12343979     5000116.76     709535.94
         NA NA NA NA
-66.36379242 45.12139130     4999816.72     707334.10
-66.36386871 45.12128067     4999804.24     707328.50
-66.36386871 45.12119675     4999794.91     707328.80
-66.36332703 45.12117004     4999793.34     707371.50
-66.36379242 45.12139130     4999816.72     707334.10
         NA NA NA NA
-66.36052704 45.12191772     4999883.59     707589.00
-66.36060333 45.12181091     4999871.53     707583.39
-66.36060333 45.12172699     4999862.20     707583.70
-66.36006165 45.12170029     4999860.63     707626.40
-66.36052704 45.12191772     4999883.59     707589.00
         NA NA NA NA
-66.34688568 45.13259888     5001105.29     708622.90
-66.34696198 45.13248825     5001092.80     708617.31
-66.34696198 45.13240814     5001083.90     708617.60
-66.34642029 45.13238144     5001082.34     708660.29
-66.34688568 45.13259888     5001105.29     708622.90
         NA NA NA NA
-66.32908630 45.12173462     4999944.51     710062.42
-66.32897186 45.12192535     4999965.99     710070.72
-66.32885742 45.12192535     4999966.29     710079.72
-66.32878113 45.12165070     4999935.98     710086.73
-66.32908630 45.12173462     4999944.51     710062.42
         NA NA NA NA
-66.33372498 45.12292862     5000065.10     709693.22
-66.33380127 45.12281799     5000052.61     709687.63
-66.33380127 45.12273788     5000043.71     709687.92
-66.33326721 45.12271118     5000042.13     709730.02
-66.33372498 45.12292862     5000065.10     709693.22
         NA NA NA NA
-66.32223511 45.12581635     5000415.78     710586.22
-66.32231140 45.12570572     5000403.29     710580.63
-66.32231140 45.12562561     5000394.39     710580.93
-66.32176971 45.12559891     5000392.83     710623.63
-66.32223511 45.12581635     5000415.78     710586.22
         NA NA NA NA
-66.31504059 45.13359833     5001299.05     711123.29
-66.31511688 45.13348770     5001286.56     711117.70
-66.31511688 45.13340759     5001277.66     711117.99
-66.31457520 45.13338089     5001276.11     711160.68
-66.31504059 45.13359833     5001299.05     711123.29
         NA NA NA NA
-66.29941559 45.13032150     5000975.98     712364.08
-66.29949188 45.13021469     5000963.92     712358.47
-66.29949188 45.13013077     5000954.60     712358.79
-66.29895020 45.13010406     5000953.05     712401.48
-66.29941559 45.13032150     5000975.98     712364.08
         NA NA NA NA
-66.29066467 45.13497162     5001515.61     713034.89
-66.29074097 45.13486481     5001503.54     713029.29
-66.29074097 45.13478088     5001494.22     713029.60
-66.29019928 45.13475418     5001492.68     713072.29
-66.29066467 45.13497162     5001515.61     713034.89
         NA NA NA NA
-66.30631256 45.13011551     5000934.99     711822.49
-66.30638885 45.13000870     5000922.93     711816.88
-66.30638885 45.12992477     5000913.60     711817.20
-66.30584717 45.12989807     5000912.06     711859.89
-66.30631256 45.13011551     5000934.99     711822.49
         NA NA NA NA
-66.29666901 45.14083862     5002151.55     712540.96
-66.29674530 45.14072800     5002139.06     712535.37
-66.29674530 45.14064789     5002130.16     712535.67
-66.29620361 45.14062119     5002128.62     712578.36
-66.29666901 45.14083862     5002151.55     712540.96
         NA NA NA NA
-66.26573944 45.14041138     5002185.94     714974.30
-66.26581573 45.14030457     5002173.88     714968.70
-66.26581573 45.14022064     5002164.55     714969.02
-66.26527405 45.14019394     5002163.03     715011.71
-66.26573944 45.14041138     5002185.94     714974.30
         NA NA NA NA
-66.22138214 45.14356232     5002655.00     718449.73
-66.22145844 45.14345169     5002642.50     718444.15
-66.22145844 45.14336777     5002633.18     718444.47
-66.22091675 45.14334106     5002631.68     718487.16
-66.22138214 45.14356232     5002655.00     718449.73
         NA NA NA NA
-66.21837616 45.14118576     5002399.12     718695.14
-66.21845245 45.14107895     5002387.05     718689.55
-66.21845245 45.14099503     5002377.73     718689.88
-66.21791077 45.14096832     5002376.23     718732.57
-66.21837616 45.14118576     5002399.12     718695.14
         NA NA NA NA
-66.26292419 45.15430832     5003737.25     715143.32
-66.26300049 45.15419769     5003724.75     715137.74
-66.26300049 45.15411758     5003715.86     715138.04
-66.26246643 45.15409088     5003714.31     715180.12
-66.26292419 45.15430832     5003737.25     715143.32
         NA NA NA NA
-66.25593567 45.16782761     5005257.75     715641.59
-66.25601196 45.16772079     5005245.68     715636.00
-66.25601196 45.16763687     5005236.35     715636.32
-66.25547028 45.16761017     5005234.84     715678.99
-66.25593567 45.16782761     5005257.75     715641.59
         NA NA NA NA
-66.24053955 45.16192245     5004642.98     716873.91
-66.24061584 45.16181183     5004630.49     716868.34
-66.24061584 45.16173172     5004621.59     716868.64
-66.24007416 45.16170502     5004620.08     716911.31
-66.24053955 45.16192245     5004642.98     716873.91
         NA NA NA NA
-66.24066162 45.16041565     5004475.27     716870.04
-66.24073792 45.16030884     5004463.20     716864.45
-66.24073792 45.16022491     5004453.87     716864.77
-66.24019623 45.16019821     5004452.36     716907.44
-66.24066162 45.16041565     5004475.27     716870.04
         NA NA NA NA
-66.23683929 45.17805099     5006444.65     717103.40
-66.23691559 45.17794418     5006432.58     717097.81
-66.23691559 45.17786026     5006423.26     717098.13
-66.23637390 45.17783356     5006421.75     717140.79
-66.23683929 45.17805099     5006444.65     717103.40
         NA NA NA NA
-66.31980896 45.19142151     5007710.17     710535.11
-66.31980896 45.19147491     5007716.11     710534.91
-66.31988525 45.19152832     5007721.84     710528.72
-66.31954193 45.19174576     5007746.89     710554.89
-66.31935120 45.19150162     5007720.27     710570.77
-66.31980896 45.19142151     5007710.17     710535.11
         NA NA NA NA
-66.25029755 45.18791962     5007504.85     716008.63
-66.25037384 45.18781281     5007492.78     716003.04
-66.25037384 45.18772888     5007483.45     716003.35
-66.24983215 45.18770218     5007481.94     716046.01
-66.25029755 45.18791962     5007504.85     716008.63
         NA NA NA NA
-66.21884155 45.14089966     5002366.08     718659.65
-66.21872711 45.14109039     5002387.58     718667.92
-66.21861267 45.14109039     5002387.89     718676.91
-66.21853638 45.14081573     5002357.58     718683.96
-66.21884155 45.14089966     5002366.08     718659.65
         NA NA NA NA
-66.22709656 45.14469147     5002765.00     717996.16
-66.22717285 45.14458084     5002752.50     717990.59
-66.22717285 45.14450073     5002743.60     717990.89
-66.22663116 45.14447403     5002742.10     718033.58
-66.22709656 45.14469147     5002765.00     717996.16
         NA NA NA NA
-66.15601349 45.20219421     5009347.31     723359.38
-66.15608978 45.20208740     5009335.24     723353.81
-66.15608978 45.20200348     5009325.91     723354.14
-66.15555573 45.20197678     5009324.43     723396.19
-66.15601349 45.20219421     5009347.31     723359.38
         NA NA NA NA
-66.15598297 45.21451569     5010716.20     723313.52
-66.15605927 45.21440887     5010704.12     723307.95
-66.15605927 45.21432495     5010694.80     723308.28
-66.15552521 45.21429825     5010693.31     723350.32
-66.15598297 45.21451569     5010716.20     723313.52
         NA NA NA NA
-66.10417938 45.21404266     5010808.38     727383.03
-66.10425568 45.21393204     5010795.87     727377.48
-66.10425568 45.21385193     5010786.97     727377.80
-66.10371399 45.21382523     5010785.53     727420.44
-66.10417938 45.21404266     5010808.38     727383.03
         NA NA NA NA
-66.11058044 45.20909119     5010240.29     726900.12
-66.11065674 45.20898056     5010227.79     726894.57
-66.11065674 45.20890045     5010218.89     726894.89
-66.11011505 45.20886993     5010217.02     726937.55
-66.11058044 45.20909119     5010240.29     726900.12
         NA NA NA NA
-66.11082458 45.20842361     5010165.44     726883.60
-66.11090088 45.20831680     5010153.36     726878.04
-66.11090088 45.20823288     5010144.04     726878.37
-66.11035919 45.20820618     5010142.60     726921.02
-66.11082458 45.20842361     5010165.44     726883.60
         NA NA NA NA
-66.07705688 45.23577881     5013299.88     729425.19
-66.07694244 45.23596954     5013321.40     729433.40
-66.07682800 45.23596954     5013321.72     729442.38
-66.07675171 45.23569870     5013291.85     729449.46
-66.07705688 45.23577881     5013299.88     729425.19
         NA NA NA NA
-66.13987732 45.25408554     5015156.76     724422.21
-66.13996124 45.25397491     5015144.24     724416.06
-66.13996124 45.25389481     5015135.34     724416.38
-66.13941956 45.25386429     5015133.46     724459.00
-66.13987732 45.25408554     5015156.76     724422.21
         NA NA NA NA
-66.11746979 45.34098434     5024873.14     725834.93
-66.11754608 45.34087753     5024861.06     725829.38
-66.11754608 45.34079361     5024851.74     725829.72
-66.11700439 45.34076691     5024850.29     725872.26
-66.11746979 45.34098434     5024873.14     725834.93
         NA NA NA NA
-66.03795624 45.33876038     5024852.27     732073.54
-66.03803253 45.33865356     5024840.19     732068.00
-66.03803253 45.33857346     5024831.29     732068.33
-66.03749847 45.33854294     5024829.44     732110.30
-66.03795624 45.33876038     5024852.27     732073.54
         NA NA NA NA
-65.92644501 45.19937897     5009266.17     743044.22
-65.92652130 45.19926834     5009254.10     743037.79
-65.92652130 45.19918823     5009245.20     743037.46
-65.92597961 45.19916153     5009240.69     743079.90
-65.92644501 45.19937897     5009266.17     743044.22
         NA NA NA NA
-65.92642212 45.19882202     5009204.23     743043.78
-65.92649841 45.19871140     5009192.16     743037.34
-65.92649841 45.19863129     5009183.26     743037.02
-65.92595673 45.19860458     5009178.75     743079.45
-65.92642212 45.19882202     5009204.23     743043.78
         NA NA NA NA
-65.92580414 45.19800568     5009111.79     743089.03
-65.92588043 45.19789505     5009099.71     743082.59
-65.92588043 45.19781494     5009090.81     743082.26
-65.92534637 45.19778824     5009086.33     743124.10
-65.92580414 45.19800568     5009111.79     743089.03
         NA NA NA NA
-65.92468262 45.19667053     5008960.27     743171.74
-65.92475891 45.19655991     5008948.20     743165.30
-65.92475891 45.19647980     5008939.30     743164.98
-65.92421722 45.19644928     5008934.37     743207.40
-65.92468262 45.19667053     5008960.27     743171.74
         NA NA NA NA
-66.11129761 45.27216339     5017245.03     726592.75
-66.11118317 45.27235413     5017266.54     726600.96
-66.11106110 45.27235413     5017266.88     726610.54
-66.11098480 45.27208328     5017237.01     726617.60
-66.11129761 45.27216339     5017245.03     726592.75
         NA NA NA NA
-65.94957733 45.20555878     5010018.85     741252.49
-65.94966125 45.20544815     5010006.80     741245.45
-65.94966125 45.20536804     5009997.90     741245.13
-65.94911957 45.20534134     5009993.38     741287.56
-65.94957733 45.20555878     5010018.85     741252.49
         NA NA NA NA
-66.50536346 45.10700226     4997864.75     696249.09
-66.50547791 45.10690308     4997853.45     696240.43
-66.50565338 45.10675430     4997836.50     696227.13
-66.50756836 45.10502625     4997639.89     696082.40
-66.50788116 45.10498810     4997634.89     696057.93
-66.50782013 45.10689545     4997846.92     696056.19
-66.50737000 45.10709763     4997870.47     696090.91
-66.50672150 45.10848618     4998026.30     696137.17
-66.50417328 45.10864639     4998050.29     696337.08
-66.50463867 45.10770035     4997944.06     696303.71
-66.50536346 45.10700226     4997864.75     696249.09
         NA NA NA NA
-66.14123535 45.32250977     5022754.35     724045.90
-66.14134979 45.32231903     5022732.84     724037.68
-66.14127350 45.32223511     5022723.73     724043.99
-66.14096832 45.32231903     5022733.90     724067.58
-66.14123535 45.32250977     5022754.35     724045.90
         NA NA NA NA
-66.92559814 44.92431641     4976636.29     663709.85
-66.92559814 44.92432022     4976636.71     663709.84
-66.92559814 44.92431641     4976636.29     663709.85
         NA NA NA NA
-66.27364349 45.19493484     5008221.95     714148.31
-66.27356720 45.19499207     5008228.51     714154.09
-66.27349091 45.19500351     5008229.98     714160.04
-66.27264404 45.19515991     5008249.60     714225.97
-66.27236938 45.19503403     5008236.35     714248.02
-66.27255249 45.19480133     5008210.01     714234.51
