   285    1001 2015 11 05 06 23 07  44.9784   66.9168   2.13    159.8     .268 F    14.58 CL       0 Barrel                         
   285    1001 2015 11 05 06 44 23  44.9767   66.9175   2.46    197.1     .155 F    14.94 CL       0 Barrel                         
   285    1001 2015 11 05 06 53 45  44.9752   66.9187   2.62    186.3     .331 F    15.09 CL       0 Barrel                         
   285    1001 2015 11 05 07 03 41  44.9738   66.9195   2.80    169.7     .285 F    15.26 CL       0 Barrel                         
   285    1001 2015 11 05 07 26 46  44.9708   66.9206   3.22    346.2     .250 F    15.64 CL       0 Barrel                         
   285    1001 2015 11 05 07 36 45  44.9707   66.9204   3.41     26.0     .043 F    15.81 CL       0 Barrel                         
   285    1001 2015 11 05 07 47 05  44.9715   66.9213   3.62    114.8     .185 F    15.98 CL       0 Barrel                         
   285    1001 2015 11 05 07 56 40  44.9705   66.9234   3.79    200.1     .348 F    16.14 CL       0 Barrel                         
   285    1001 2015 11 05 08 06 40  44.9689   66.9241   3.98    184.6     .308 F    16.31 CL       0 Barrel                         
   285    1001 2015 11 05 08 16 37  44.9689   66.9233   4.16     60.0     .101 F    16.47 CL       0 Barrel                         
   285    1001 2015 11 05 08 26 35   44.969   66.9242   4.35     65.5     .110 F    16.64 CL       0 Barrel                         
   285    1001 2015 11 05 08 36 35  44.9696   66.9255   4.53    119.5     .199 F    16.81 CL       0 Barrel                         
   285    1001 2015 11 05 08 47 07  44.9697   66.9265   4.73     85.6     .135 F    16.98 CL       0 Barrel                         
   285    1001 2015 11 05 09 31 48  44.9698   66.9283   5.40    135.7     .051 F    17.73 CL       0 Barrel                         
   285    1001 2015 11 05 09 41 44  44.9696   66.9282   5.52     25.1     .042 F    17.89 CL       0 Barrel                         
   285    1001 2015 11 05 09 52 06  44.9689     66.93   5.64    155.7     .250 F    18.07 CL       0 Barrel                         
   285    1001 2015 11 05 10 01 38   44.967   66.9313   5.72    239.4     .419 F    18.23 CL       0 Barrel                         
   285    1001 2015 11 05 10 11 35   44.965   66.9319   5.79    229.3     .384 F    18.39 CL       0 Barrel                         
   285    1001 2015 11 05 10 21 35  44.9637   66.9329   5.85    167.1     .279 F    18.56 CL       0 Barrel                         
   285    1001 2015 11 05 10 31 32  44.9629    66.934   5.89    115.6     .194 F    18.72 CL       0 Barrel                         
   285    1001 2015 11 05 10 41 33  44.9623   66.9351   5.91    117.0     .195 F    18.89 CL       0 Barrel                         
   285    1001 2015 11 05 10 52 22  44.9614    66.936   5.91    121.2     .187 E    19.07 CL       0 Barrel                         
   285    1001 2015 11 05 11 01 27  44.9609   66.9365   5.90     59.8     .110 E    19.22 CL       0 Barrel                         
   285    1001 2015 11 05 11 11 22  44.9606   66.9364   5.88     43.7     .073 E    19.39 CL       0 Barrel                         
   285    1001 2015 11 05 11 21 19  44.9602    66.936   5.84     55.7     .093 E    19.55 CL       0 Barrel                         
   285    1001 2015 11 05 11 31 12  44.9599   66.9354   5.79     54.4     .092 E    19.72 CL       0 Barrel                         
   285    1001 2015 11 05 11 41 08  44.9597   66.9345   5.72     71.8     .121 E    19.88 CL       0 Barrel                         
   285    1001 2015 11 05 11 51 52  44.9599   66.9336   5.65     74.2     .115 E    20.06 CL       0 Barrel                         
   285    1001 2015 11 05 12 00 59  44.9601   66.9329   5.57     63.8     .117 E    20.21 CL       0 Barrel                         
   285    1001 2015 11 05 12 10 52  44.9604    66.932   5.47     78.9     .133 E    20.38 CL       0 Barrel                         
   285    1001 2015 11 05 12 20 45  44.9608   66.9308   5.37    102.4     .173 E    20.54 CL       0 Barrel                         
   285    1001 2015 11 05 12 30 45  44.9613   66.9287   5.25    172.5     .288 E    20.71 CL       0 Barrel                         
   285    1001 2015 11 05 12 40 45  44.9614   66.9265   5.12    174.0     .290 E    20.88 CL       0 Barrel                         
   285    1001 2015 11 05 12 51 06  44.9608   66.9241   4.98    200.2     .322 E    21.05 CL       0 Barrel                         
   285    1001 2015 11 05 13 00 40  44.9602   66.9215   4.85    210.2     .366 E    21.21 CL       0 Barrel                         
   285    1001 2015 11 05 13 10 36  44.9604   66.9194   4.70    168.2     .282 E    21.37 CL       0 Barrel                         
   285    1001 2015 11 05 13 20 35  44.9615   66.9163   4.54    278.3     .465 E    21.54 CL       0 Barrel                         
   285    1001 2015 11 05 13 30 30  44.9632   66.9121   4.38    376.8     .633 E    21.71 CL       0 Barrel                         
   285    1001 2015 11 05 13 40 30  44.9649   66.9081   4.21    365.1     .608 E    21.87 CL       0 Barrel                         
   285    1001 2015 11 05 13 51 36  44.9653   66.9034   4.02    372.6     .560 E    22.06 CL       0 Barrel                         
   285    1001 2015 11 05 14 00 27  44.9661   66.8996   3.86    307.9     .580 E    22.21 CL       0 Barrel                         
   285    1001 2015 11 05 14 10 27  44.9667   66.8959   3.68    298.1     .497 E    22.37 CL       0 Barrel                         
   285    1001 2015 11 05 14 20 25   44.967    66.893   3.50    236.8     .396 E    22.54 CL       0 Barrel                         
   285    1001 2015 11 05 14 30 22  44.9677   66.8885   3.32    360.6     .604 E    22.70 CL       0 Barrel                         
   285    1001 2015 11 05 14 40 21  44.9683   66.8836   3.14    386.6     .645 E    22.87 CL       0 Barrel                         
   285    1001 2015 11 05 14 50 58  44.9684   66.8785   2.96    405.8     .637 E    23.05 CL       0 Barrel                         
   285    1001 2015 11 05 15 00 15  44.9685   66.8742   2.78    333.5     .599 E    23.20 CL       0 Barrel                         
   285    1001 2015 11 05 15 10 13  44.9683   66.8698   2.61    350.6     .586 E    23.37 CL       0 Barrel                         
   285    1001 2015 11 05 15 21 08  44.9678   66.8653   2.42    357.2     .545 E    23.55 CL       0 Barrel                         
   285    1001 2015 11 05 15 30 03  44.9677   66.8621   2.28    250.3     .468 E    23.70 CL       0 Barrel                         
   285    1001 2015 11 05 15 40 01  44.9669   66.8593   2.13    241.8     .404 E    23.86 CL       0 Barrel                         
   285    1001 2015 11 05 15 51 04   44.966   66.8563   1.98    259.7     .392 E    24.05 CL       0 Barrel                         
   285    1001 2015 11 05 15 59 58  44.9656   66.8542   1.88    165.4     .310 E    24.20 CL       0 Barrel                         
   285    1001 2015 11 05 16 09 55  44.9648   66.8518   1.77    208.9     .350 E    24.36 CL       0 Barrel                         
   285    1001 2015 11 05 16 19 52  44.9638   66.8503   1.67    166.7     .279 E    24.53 CL       0 Barrel                         
   285    1001 2015 11 05 16 29 45   44.963   66.8488   1.60    141.9     .239 E    24.69 CL       0 Barrel                         
   285    1001 2015 11 05 16 39 42  44.9621   66.8463   1.54    219.1     .367 E    24.86 CL       0 Barrel                         
   285    1001 2015 11 05 16 50 34  44.9611   66.8438   1.50    230.9     .354 E    25.04 CL       0 Barrel                         
   285    1001 2015 11 05 16 59 35    44.96   66.8416   1.48    205.8     .380 E    25.19 CL       0 Barrel                         
   285    1001 2015 11 05 17 09 30  44.9589   66.8396   1.48    207.2     .348 F    25.36 CL       0 Barrel                         
   285    1001 2015 11 05 17 19 28  44.9577   66.8373   1.50    217.0     .363 F    25.52 CL       0 Barrel                         
   285    1001 2015 11 05 17 29 23  44.9567   66.8357   1.53    177.8     .299 F    25.69 CL       0 Barrel                         
   285    1001 2015 11 05 17 39 21  44.9556   66.8343   1.59    157.3     .263 F    25.85 CL       0 Barrel                         
   285    1001 2015 11 05 17 50 22  44.9547   66.8332   1.66    135.4     .205 F    26.04 CL       0 Barrel                         
   285    1001 2015 11 05 17 59 18  44.9539   66.8322   1.73    115.8     .216 F    26.19 CL       0 Barrel                         
   285    1001 2015 11 05 18 09 17  44.9532   66.8314   1.82    102.5     .171 F    26.35 CL       0 Barrel                         
   285    1001 2015 11 05 18 19 18  44.9526   66.8307   1.93     82.3     .137 F    26.52 CL       0 Barrel                         
   285    1001 2015 11 05 18 29 17  44.9521   66.8302   2.05     68.6     .114 F    26.69 CL       0 Barrel                         
   285    1001 2015 11 05 18 39 17  44.9516   66.8299   2.18     67.9     .113 F    26.85 CL       0 Barrel                         
   285    1001 2015 11 05 18 50 06   44.951   66.8294   2.33     72.4     .112 F    27.03 CL       0 Barrel                         
   285    1001 2015 11 05 18 59 15  44.9503   66.8291   2.46     76.8     .140 F    27.19 CL       0 Barrel                         
   285    1001 2015 11 05 19 09 14  44.9495   66.8289   2.62     93.9     .157 F    27.35 CL       0 Barrel                         
   285    1001 2015 11 05 19 19 37  44.9489   66.8291   2.78     67.4     .108 F    27.52 CL       0 Barrel                         
   285    1001 2015 11 05 19 29 05  44.9485   66.8296   2.95     58.8     .104 F    27.68 CL       0 Barrel                         
   285    1001 2015 11 05 19 39 08  44.9482   66.8304   3.12     70.2     .116 F    27.85 CL       0 Barrel                         
   285    1001 2015 11 05 19 49 53  44.9482   66.8315   3.30     91.3     .142 F    28.03 CL       0 Barrel                         
   285    1001 2015 11 05 19 59 12  44.9484   66.8328   3.48     99.4     .178 F    28.18 CL       0 Barrel                         
   285    1001 2015 11 05 20 09 33  44.9486   66.8344   3.66    125.4     .202 F    28.36 CL       0 Barrel                         
   285    1001 2015 11 05 20 19 07  44.9488   66.8359   3.84    125.8     .219 F    28.52 CL       0 Barrel                         
   285    1001 2015 11 05 20 29 06  44.9492   66.8376   4.02    140.8     .235 F    28.68 CL       0 Barrel                         
   285    1001 2015 11 05 20 39 03  44.9493   66.8393   4.20    131.1     .220 F    28.85 CL       0 Barrel                         
   285    1001 2015 11 05 20 50 03  44.9493   66.8414   4.39    163.9     .248 F    29.03 CL       0 Barrel                         
   285    1001 2015 11 05 20 59 01  44.9491   66.8433   4.55    155.3     .289 F    29.18 CL       0 Barrel                         
   285    1001 2015 11 05 21 08 58   44.949   66.8456   4.70    179.6     .301 F    29.35 CL       0 Barrel                         
   285    1001 2015 11 05 21 18 56  44.9488    66.848   4.87    189.9     .317 F    29.51 CL       0 Barrel                         
   285    1001 2015 11 05 21 28 51  44.9485   66.8503   5.03    183.8     .309 F    29.68 CL       0 Barrel                         
   285    1001 2015 11 05 21 38 49  44.9483   66.8528   5.18    200.5     .335 F    29.84 CL       0 Barrel                         
   285    1001 2015 11 05 21 49 30  44.9482   66.8557   5.33    229.2     .358 F    30.02 CL       0 Barrel                         
   285    1001 2015 11 05 21 58 40  44.9484   66.8579   5.45    172.5     .314 F    30.18 CL       0 Barrel                         
   285    1001 2015 11 05 22 08 34  44.9487     66.86   5.57    170.0     .286 F    30.34 CL       0 Barrel                         
   285    1001 2015 11 05 22 18 31  44.9491   66.8622   5.67    178.9     .300 F    30.51 CL       0 Barrel                         
   285    1001 2015 11 05 22 28 29  44.9496   66.8644   5.75    175.9     .294 F    30.67 CL       0 Barrel                         
   285    1001 2015 11 05 22 38 24  44.9499   66.8665   5.82    170.9     .287 F    30.84 CL       0 Barrel                         
   285    1001 2015 11 05 22 49 28  44.9501   66.8686   5.88    169.4     .255 F    31.02 CL       0 Barrel                         
   285    1001 2015 11 05 22 58 21  44.9503   66.8704   5.91    142.1     .267 F    31.17 CL       0 Barrel                         
   285    1001 2015 11 05 23 08 17  44.9502   66.8724   5.93    154.4     .259 F    31.34 CL       0 Barrel                         
   285    1001 2015 11 05 23 18 13    44.95   66.8741   5.93    132.3     .222 E    31.50 CL       0 Barrel                         
   285    1001 2015 11 05 23 28 11  44.9497   66.8756   5.91    122.0     .204 E    31.67 CL       0 Barrel                         
   285    1001 2015 11 05 23 38 09  44.9494   66.8769   5.88    110.0     .184 E    31.83 CL       0 Barrel                         
   285    1001 2015 11 05 23 48 52  44.9487   66.8781   5.84    121.8     .189 E    32.01 CL       0 Barrel                         
   285    1001 2015 11 05 23 58 08   44.948   66.8792   5.78    114.7     .206 E    32.17 CL       0 Barrel                         
   285    1001 2015 11 06 00 08 07  44.9472   66.8803   5.71    123.8     .207 E    32.33 CL       0 Barrel                         
   285    1001 2015 11 06 00 18 07  44.9463   66.8814   5.62    135.2     .225 E    32.50 CL       0 Barrel                         
   285    1001 2015 11 06 00 28 04  44.9452   66.8828   5.53    164.6     .276 E    32.67 CL       0 Barrel                         
   285    1001 2015 11 06 00 38 35  44.9439   66.8844   5.42    188.4     .299 E    32.84 CL       0 Barrel                         
   285    1001 2015 11 06 00 48 52  44.9425   66.8859   5.30    196.1     .318 E    33.01 CL       0 Barrel                         
   285    1001 2015 11 06 00 57 53  44.9413   66.8874   5.19    179.0     .331 E    33.16 CL       0 Barrel                         
   285    1001 2015 11 06 01 07 51    44.94    66.889   5.05    193.6     .324 E    33.33 CL       0 Barrel                         
   285    1001 2015 11 06 01 17 51  44.9387   66.8905   4.91    188.5     .314 E    33.50 CL       0 Barrel                         
   285    1001 2015 11 06 01 27 49  44.9374   66.8919   4.76    179.5     .300 E    33.66 CL       0 Barrel                         
   285    1001 2015 11 06 01 37 47  44.9361   66.8932   4.60    179.7     .301 E    33.83 CL       0 Barrel                         
   285    1001 2015 11 06 01 48 36  44.9348   66.8943   4.42    162.3     .250 E    34.01 CL       0 Barrel                         
   285    1001 2015 11 06 01 57 41  44.9337   66.8951   4.26    142.9     .262 E    34.16 CL       0 Barrel                         
   285    1001 2015 11 06 02 07 39  44.9324   66.8959   4.09    154.4     .258 E    34.33 CL       0 Barrel                         
   285    1001 2015 11 06 02 17 37  44.9314   66.8964   3.91    123.8     .207 E    34.49 CL       0 Barrel                         
   285    1001 2015 11 06 02 27 32  44.9307   66.8964   3.73     70.0     .118 E    34.66 CL       0 Barrel                         
   285    1001 2015 11 06 02 37 27    44.93   66.8968   3.55     84.8     .143 E    34.82 CL       0 Barrel                         
   285    1001 2015 11 06 02 48 23  44.9298   66.8974   3.34     55.4     .084 E    35.00 CL       0 Barrel                         
   285    1001 2015 11 06 02 57 24  44.9297   66.8977   3.18     27.1     .050 E    35.15 CL       0 Barrel                         
   285    1002 2015 11 04 15 48 08  45.0081   66.9267   1.48       .0     .000 E      .00 CL       0 Barrel                         
   285    1002 2015 11 04 15 57 45   45.008   66.9262   1.46     43.0     .074 E      .16 CL       0 Barrel                         
   285    1002 2015 11 04 16 07 45  45.0079   66.9253   1.45     69.8     .116 F      .33 CL       0 Barrel                         
   285    1002 2015 11 04 16 17 41  45.0075   66.9242   1.47     99.8     .167 F      .49 CL       0 Barrel                         
   285    1002 2015 11 04 16 27 41  45.0071    66.923   1.50    106.3     .177 F      .66 CL       0 Barrel                         
   285    1002 2015 11 04 16 37 38  45.0065   66.9218   1.55    112.2     .188 F      .83 CL       0 Barrel                         
   285    1002 2015 11 04 16 48 08  45.0058   66.9206   1.62    122.7     .195 F     1.00 CL       0 Barrel                         
   285    1002 2015 11 04 16 57 38  45.0048   66.9199   1.69    117.9     .207 F     1.16 CL       0 Barrel                         
   285    1002 2015 11 04 17 07 33  45.0042   66.9192   1.78     91.6     .154 F     1.32 CL       0 Barrel                         
   285    1002 2015 11 04 17 17 31   45.004   66.9181   1.89     86.3     .144 F     1.49 CL       0 Barrel                         
   285    1002 2015 11 04 17 31 15  45.0045   66.9165   2.06    134.1     .163 F     1.72 CL       0 Barrel                         
   285    1002 2015 11 04 17 39 06   45.005    66.916   2.16     67.5     .143 F     1.85 CL       0 Barrel                         
   285    1002 2015 11 04 17 48 24  45.0053   66.9156   2.29     53.9     .097 F     2.00 CL       0 Barrel                         
   285    1002 2015 11 04 17 57 16  45.0051   66.9152   2.42     43.8     .082 F     2.15 CL       0 Barrel                         
   285    1002 2015 11 04 18 07 10  45.0043   66.9156   2.58     96.9     .163 F     2.32 CL       0 Barrel                         
   285    1002 2015 11 04 18 17 11  45.0034   66.9162   2.74    103.3     .172 F     2.48 CL       0 Barrel                         
   285    1002 2015 11 04 18 27 09  45.0026   66.9167   2.91    102.9     .172 F     2.65 CL       0 Barrel                         
   285    1002 2015 11 04 18 37 10  45.0017   66.9168   3.09     95.6     .159 F     2.82 CL       0 Barrel                         
   285    1002 2015 11 04 18 47 37  45.0007   66.9172   3.27    119.8     .191 F     2.99 CL       0 Barrel                         
   285    1002 2015 11 04 18 57 19  44.9995   66.9173   3.45    126.0     .216 F     3.15 CL       0 Barrel                         
   285    1002 2015 11 04 19 07 33  44.9988   66.9174   3.64     76.9     .125 F     3.32 CL       0 Barrel                         
   285    1002 2015 11 04 19 17 07   44.998   66.9176   3.83     92.5     .161 F     3.48 CL       0 Barrel                         
   285    1002 2015 11 04 19 27 06  44.9973   66.9172   4.01     86.7     .145 F     3.65 CL       0 Barrel                         
   285    1002 2015 11 04 19 37 09  44.9969   66.9167   4.20     65.6     .109 F     3.82 CL       0 Barrel                         
   285    1002 2015 11 04 19 47 36  44.9963   66.9173   4.38     80.7     .129 F     3.99 CL       0 Barrel                         
   285    1002 2015 11 04 19 57 07  44.9955   66.9193   4.56    187.5     .328 F     4.15 CL       0 Barrel                         
   285    1002 2015 11 04 20 07 05  44.9935   66.9203   4.74    230.8     .386 F     4.32 CL       0 Barrel                         
   285    1002 2015 11 04 20 16 59  44.9917   66.9204   4.89    196.1     .330 F     4.48 CL       0 Barrel                         
   285    1002 2015 11 04 20 26 57  44.9901    66.921   5.05    184.6     .309 F     4.65 CL       0 Barrel                         
   285    1002 2015 11 04 20 36 55  44.9897   66.9202   5.21     80.6     .135 F     4.81 CL       0 Barrel                         
   285    1002 2015 11 04 20 47 29  44.9898   66.9182   5.37    152.0     .240 F     4.99 CL       0 Barrel                         
   285    1002 2015 11 04 20 56 54  44.9896   66.9175   5.49     66.1     .117 F     5.15 CL       0 Barrel                         
   285    1002 2015 11 04 21 06 50  44.9893   66.9171   5.61     40.1     .067 F     5.31 CL       0 Barrel                         
   285    1002 2015 11 04 21 16 50  44.9892   66.9165   5.72     47.0     .078 F     5.48 CL       0 Barrel                         
   285    1002 2015 11 04 21 26 50  44.9892   66.9159   5.81     47.7     .079 F     5.65 CL       0 Barrel                         
