   200    9904 2011 07 01 06 13 00  47.6547   55.4263    .71    239.6     .044 S    11.92 TR       5 Barrel                         
   200    9904 2011 07 01 06 35 00  47.6547   55.4279    .72    120.6     .091 H    12.28 TR       5 Barrel                         
   200    9904 2011 07 01 07 53 00  47.6552   55.4306    .95    211.1     .045 F    13.58 TR       5 Barrel                         
   200    9904 2011 07 01 08 33 00  47.6557   55.4316   1.13     94.6     .039 F    14.25 TR       5 Barrel                         
   200    9904 2011 07 01 09 35 00  47.6565   55.4337   1.45    180.5     .049 F    15.28 TR       5 Barrel                         
   200    9904 2011 07 01 10 34 00   47.657   55.4352   1.74    121.8     .034 F    16.27 TR       5 Barrel                         
   200    9904 2011 07 01 10 50 00  47.6573   55.4359   1.80     60.9     .063 F    16.53 TR       5 Barrel                         
   200    9904 2011 07 01 11 12 00  47.6574   55.4363   1.88     36.0     .027 F    16.90 TR       5 Barrel                         
   200    9904 2011 07 01 11 59 00  47.6575   55.4372   1.99     64.5     .023 H    17.68 TR       5 Barrel                         
   200    9904 2011 07 01 12 22 00  47.6574   55.4377   2.01     39.5     .029 S    18.07 TR       5 Barrel                         
   200    9904 2011 07 01 13 10 00  47.6571   55.4385   1.95     70.9     .025 E    18.87 TR       5 Barrel                         
   200    9904 2011 07 01 13 52 00  47.6568   55.4392   1.79     62.1     .025 E    19.57 TR       5 Barrel                         
   200    9904 2011 07 01 16 07 00  47.6541   55.4435   1.00    435.0     .054 E    21.82 TR       5 Barrel                         
   200    9904 2011 07 01 16 49 00  47.6537   55.4442    .81     75.6     .030 E    22.52 TR       5 Barrel                         
   200    9904 2011 07 01 17 09 00  47.6533   55.4448    .74     59.9     .050 E    22.85 TR       5 Barrel                         
   200    9904 2011 07 01 17 42 00  47.6531   55.4453    .66     45.0     .023 E    23.40 TR       5 Barrel                         
   200    9905 2011 06 30 18 14 00   47.646   55.3872    .74       .0     .000 F      .00 TR       5 Barrel                         
   200    9905 2011 06 30 18 35 00  47.6458   55.3873    .79     24.8     .020 F      .35 TR       5 Barrel                         
   200    9905 2011 06 30 19 16 00  47.6464   55.3882    .94     92.8     .038 F     1.03 TR       5 Barrel                         
   200    9905 2011 06 30 20 05 00  47.6461   55.3888   1.19     51.2     .017 F     1.85 TR       5 Barrel                         
   200    9905 2011 06 30 20 59 00  47.6452   55.3889   1.49     95.9     .030 F     2.75 TR       5 Barrel                         
   200    9905 2011 06 30 21 27 00  47.6443   55.3895   1.65    114.4     .068 F     3.22 TR       5 Barrel                         
   200    9905 2011 06 30 22 45 00  47.6435   55.3934   2.04    302.4     .065 F     4.52 TR       5 Barrel                         
   200    9905 2011 07 01 00 18 00  47.6446   55.3983   2.26    385.5     .069 S     6.07 TR       5 Barrel                         
   200    9905 2011 07 01 02 22 00   47.646   55.4021   1.77    317.8     .043 E     8.13 TR       5 Barrel                         
   200    9905 2011 07 01 02 48 00  47.6461   55.4025   1.60     37.9     .024 E     8.57 TR       5 Barrel                         
   200    9905 2011 07 01 05 00 00  47.6442   55.4024    .85    212.0     .027 E    10.77 TR       5 Barrel                         
   200    9905 2011 07 01 07 36 00  47.6413   55.4018    .88    326.0     .035 F    13.37 TR       5 Barrel                         
   200    9905 2011 07 01 08 43 00  47.6408   55.4017   1.18     63.5     .016 F    14.48 TR       5 Barrel                         
   200    9905 2011 07 01 10 17 00  47.6418   55.4035   1.66    177.3     .031 F    16.05 TR       5 Barrel                         
   200    9905 2011 07 01 11 32 00   47.643   55.4046   1.94    161.9     .036 F    17.30 TR       5 Barrel                         
   200    9905 2011 07 01 12 15 00  47.6436   55.4051   2.01     73.3     .028 H    18.02 TR       5 Barrel                         
